CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC102	CAZyme	NC_004663.1	WP_008764319.1	5344274	5346547	+	CAZyme|GH92_e18
CGC102	CAZyme	NC_004663.1	WP_008764320.1	5346666	5348819	+	CAZyme|GH92_e26
CGC102	CAZyme	NC_004663.1	WP_011109096.1	5348846	5349979	+	CAZyme|GH130_3
CGC102	CAZyme	NC_004663.1	WP_011109097.1	5349986	5351524	+	CAZyme|GH43_8|CBM91_e43
CGC102	null	NC_004663.1	WP_008760980.1	5351618	5353000	+	null
CGC102	TC	NC_004663.1	WP_011109098.1	5353085	5354536	-	TC|2.A.38.1.1
CGC103	TC	NC_004663.1	WP_008760985.1	5362366	5362587	+	TC|2.A.64.1.8
CGC103	TC	NC_004663.1	WP_008760986.1	5362594	5363424	+	TC|2.A.64.1.2
CGC103	null	NC_004663.1	WP_011109099.1	5363539	5366913	+	null
CGC103	TC	NC_004663.1	WP_008764329.1	5367284	5368801	-	TC|2.A.1.14.25
CGC103	null	NC_004663.1	WP_011109101.1	5369061	5369981	-	null
CGC103	TC	NC_004663.1	WP_011109102.1	5370014	5371411	-	TC|4.A.5.1.4
CGC103	CAZyme	NC_004663.1	WP_008760990.1	5371714	5372913	+	CAZyme|GH105_e41
CGC103	CAZyme	NC_004663.1	WP_011109103.1	5372923	5373891	+	CAZyme|CE8_e86+PEPTIDASE|A02.UPW
CGC103	CAZyme	NC_004663.1	WP_061474328.1	5374032	5375744	+	CAZyme|CE12_e30|CE8_e86+SULFATLAS|S1_4
CGC103	TC	NC_004663.1	WP_011109105.1	5375810	5380345	+	TC|9.B.238.3.6+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC103	null	NC_004663.1	WP_011109106.1	5381274	5382857	-	null
CGC103	TC	NC_004663.1	WP_011109107.1	5382882	5384741	-	TC|1.B.38.1.10
CGC103	TC	NC_004663.1	WP_011109108.1	5384754	5387969	-	TC|1.B.14.6.17
CGC103	CAZyme	NC_004663.1	WP_011109109.1	5388189	5389682	-	CAZyme|PL1_2
CGC103	CAZyme	NC_004663.1	WP_011109110.1	5389689	5391260	-	CAZyme|PL1_2
CGC103	TC	NC_004663.1	WP_011109111.1	5391544	5392338	+	TC|9.B.116.3.3
CGC103	TF	NC_004663.1	WP_011109112.1	5392342	5393154	+	TF|LytTR
CGC103	CAZyme	NC_004663.1	WP_224200600.1	5393782	5395284	+	CAZyme|PL1_2
CGC103	null	NC_004663.1	WP_011109114.1	5395314	5396981	+	null
CGC103	TC	NC_004663.1	WP_011109115.1	5397008	5400436	+	TC|1.B.14.6.17
CGC103	null	NC_004663.1	WP_008764345.1	5400451	5402526	+	null
CGC103	CAZyme	NC_004663.1	WP_011109116.1	5402817	5404403	+	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC103	TC	NC_004663.1	WP_011109117.1	5404636	5408988	-	TC|9.B.34.1.7+TF|HTH_AraC+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC104	CAZyme	NC_004663.1	WP_011109119.1	5419109	5420287	-	CAZyme|CBM32_e75
CGC104	null	NC_004663.1	WP_011109120.1	5420303	5421565	-	null
CGC104	null	NC_004663.1	WP_011109121.1	5421598	5423520	-	null
CGC104	TC	NC_004663.1	WP_162303130.1	5423531	5426746	-	TC|1.B.14.6.17
CGC104	CAZyme	NC_004663.1	WP_011109123.1	5427009	5428826	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC105	TC	NC_004663.1	WP_008764381.1	5474559	5477825	+	TC|1.B.14.6.17
CGC105	TC	NC_004663.1	WP_032840505.1	5477838	5479424	+	TC|8.A.46.1.4
CGC105	null	NC_004663.1	WP_011109149.1	5479433	5481178	+	null
CGC105	null	NC_004663.1	WP_008764384.1	5481184	5482926	+	null
CGC105	TC	NC_004663.1	WP_008764385.1	5482943	5486095	+	TC|1.B.14.6.16
CGC105	null	NC_004663.1	WP_008764386.1	5486101	5487852	+	null
CGC105	CAZyme	NC_004663.1	WP_008764387.1	5487885	5489492	+	CAZyme|PL9_e24
CGC105	null	NC_004663.1	WP_008764388.1	5489514	5490167	+	null
CGC105	CAZyme	NC_004663.1	WP_008764390.1	5490420	5493716	+	CAZyme|PL26_e0
CGC105	CAZyme	NC_004663.1	WP_032840507.1	5493795	5495429	-	CAZyme|CE12_e36|CE12_e36+SULFATLAS|S1_20
CGC105	CAZyme	NC_004663.1	WP_008764392.1	5496857	5498698	+	CAZyme|PL11_1
CGC105	CAZyme	NC_004663.1	WP_011109152.1	5498702	5500099	+	CAZyme|GH105_e7
CGC105	null	NC_004663.1	WP_008759851.1	5500130	5500444	+	null
CGC105	TF	NC_004663.1	WP_011109153.1	5500587	5504888	+	TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC105	CAZyme	NC_004663.1	WP_062695974.1	5505045	5506823	+	CAZyme|CE4_e17
CGC105	CAZyme	NC_004663.1	WP_370448178.1	5506868	5507674	+	CAZyme|CE20_e26+SULFATLAS|S1_9
CGC105	CAZyme	NC_004663.1	WP_011109155.1	5508327	5511296	-	CAZyme|GH2_e41+SULFATLAS|S1_20
CGC105	TC	NC_004663.1	WP_011109156.1	5511384	5515679	-	TC|9.B.334.1.2+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC105	CAZyme	NC_004663.1	WP_011109157.1	5516024	5517337	+	CAZyme|PL9_1
CGC105	null	NC_004663.1	WP_011109158.1	5517450	5518100	-	null
CGC105	CAZyme	NC_004663.1	WP_011109159.1	5518174	5519850	-	CAZyme|GH43_10|CBM91_e10+SULFATLAS|S1_7
CGC105	null	NC_004663.1	WP_011109160.1	5520015	5521247	-	null
CGC105	CAZyme	NC_004663.1	WP_011109161.1	5521399	5523015	-	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC106	TC	NC_004663.1	WP_011109171.1	5581346	5582245	+	TC|2.A.7.3.57
CGC106	null	NC_004663.1	WP_008764440.1	5582256	5582906	+	null
CGC106	null	NC_004663.1	WP_008764441.1	5582952	5584043	-	null
CGC106	CAZyme	NC_004663.1	WP_008764442.1	5584073	5587447	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC106	TC	NC_004663.1	WP_011109173.1	5587471	5588361	-	TC|2.A.115.1.1
CGC106	CAZyme	NC_004663.1	WP_008759920.1	5588470	5589873	-	CAZyme|GH109_e5
CGC106	CAZyme	NC_004663.1	WP_008764444.1	5590107	5592680	-	CAZyme|CBM32_e18
CGC106	null	NC_004663.1	WP_011109174.1	5592763	5594055	-	null
CGC106	TC	NC_004663.1	WP_008764446.1	5594092	5596032	-	TC|8.A.46.1.5
CGC106	TC	NC_004663.1	WP_008764447.1	5596039	5599392	-	TC|1.B.14.6.17
CGC107	TC	NC_004663.1	WP_008759940.1	5613903	5614913	-	TC|3.A.23.6.1
CGC107	TC	NC_004663.1	WP_008759941.1	5615056	5615502	+	TC|1.A.22.1.1
CGC107	PEPTIDASE	NC_004663.1	WP_008764459.1	5615708	5617231	+	PEPTIDASE|C26.957
CGC107	null	NC_004663.1	WP_011109178.1	5618174	5619646	+	null
CGC107	TC	NC_004663.1	WP_011109179.1	5619664	5622783	+	TC|1.B.14.6.17
CGC107	null	NC_004663.1	WP_011109180.1	5622805	5624856	+	null
CGC107	null	NC_004663.1	WP_011109181.1	5624885	5625880	+	null
CGC107	CAZyme	NC_004663.1	WP_011109182.1	5625894	5627711	+	CAZyme|CBM32_e212
CGC107	null	NC_004663.1	WP_054959065.1	5627830	5628531	+	null
CGC107	CAZyme	NC_004663.1	WP_011109184.1	5628537	5631527	+	CAZyme|CBM32_e18+SULFATLAS|S1_8
CGC108	CAZyme	NC_004663.1	WP_008764473.1	5638920	5640653	-	CAZyme|GT4_e2666
CGC108	CAZyme	NC_004663.1	WP_011109186.1	5640703	5641536	-	CAZyme|GT2+TC|4.D.1.1.2
CGC108	CAZyme	NC_004663.1	WP_008759957.1	5641529	5642755	-	CAZyme|GT4_e1861
CGC109	CAZyme	NC_004663.1	WP_011109190.1	5657707	5659551	-	CAZyme|CBM32_e83
CGC109	null	NC_004663.1	WP_008764488.1	5659561	5660580	-	null
CGC109	null	NC_004663.1	WP_011109191.1	5660608	5662659	-	null
CGC109	TC	NC_004663.1	WP_011109192.1	5662678	5665767	-	TC|1.B.14.6.17
CGC110	TC	NC_004663.1	WP_011109202.1	5707006	5709501	+	TC|3.A.12.1.1
CGC110	null	NC_004663.1	WP_011109203.1	5709521	5710168	+	null
CGC110	STP	NC_004663.1	WP_011109204.1	5710229	5711179	+	STP|Pyr_redox_2
CGC110	CAZyme	NC_004663.1	WP_062695564.1	5711295	5713724	-	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC111	TC	NC_004663.1	WP_011109218.1	5737256	5739151	+	TC|9.B.238.3.2
CGC111	TF	NC_004663.1	WP_008764520.1	5739541	5740116	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC111	STP	NC_004663.1	WP_008764521.1	5740247	5741275	+	STP|FecR
CGC111	TC	NC_004663.1	WP_008764523.1	5741514	5744972	+	TC|1.B.14.6.17
CGC111	TC	NC_004663.1	WP_070750170.1	5744986	5746893	+	TC|8.A.46.3.4
CGC111	CAZyme	NC_004663.1	WP_008764525.1	5747153	5749363	+	CAZyme|GH89_e7+SULFATLAS|S1_7
CGC111	null	NC_004663.1	WP_011109222.1	5749815	5750261	-	null
CGC111	null	NC_004663.1	WP_008764527.1	5750323	5751432	-	null
CGC111	TC	NC_004663.1	WP_008764528.1	5751554	5754874	-	TC|3.A.5.1.1
CGC112	CAZyme	NC_004663.1	WP_011109236.1	5786139	5787779	-	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC112	CAZyme	NC_004663.1	WP_011109237.1	5787985	5790198	+	CAZyme|GH84_e9
CGC112	TF	NC_004663.1	WP_011109238.1	5790293	5791180	-	TF|0035607+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC112	TC	NC_004663.1	WP_011109239.1	5791343	5792725	+	TC|2.A.1.1.55
CGC113	TC	NC_004663.1	WP_008764559.1	5800675	5803995	+	TC|1.B.14.6.13
CGC113	TC	NC_004663.1	WP_011109245.1	5804003	5805631	+	TC|8.A.46.2.2
CGC113	CAZyme	NC_004663.1	WP_172461648.1	5805644	5806801	+	CAZyme|GH18_e214
CGC114	TC	NC_004663.1	WP_011109281.1	5902455	5903333	-	TC|1.A.1.24.3
CGC114	CAZyme	NC_004663.1	WP_055217507.1	5903417	5904397	-	CAZyme|GH23_e63
CGC115	TC	NC_004663.1	WP_008760318.1	5981118	5981489	+	TC|2.A.7.34.3
CGC115	null	NC_004663.1	WP_008764710.1	5981615	5982631	-	null
CGC115	TC	NC_004663.1	WP_008764711.1	5982671	5983252	-	TC|2.A.107.1.2
CGC115	null	NC_004663.1	WP_008764712.1	5983259	5984053	-	null
CGC115	null	NC_004663.1	WP_011109333.1	5983989	5984540	-	null
CGC115	CAZyme	NC_004663.1	WP_008760322.1	5984561	5985511	-	CAZyme|GT2+TC|4.D.1.1.13
CGC116	CAZyme	NC_004663.1	WP_008766895.1	6063874	6065208	-	CAZyme|CBM32_e66
CGC116	null	NC_004663.1	WP_011109352.1	6065247	6067130	-	null
CGC116	TC	NC_004663.1	WP_008766893.1	6067146	6070595	-	TC|1.B.14.6.17
CGC116	STP	NC_004663.1	WP_008766892.1	6070725	6071939	-	STP|FecR
CGC116	STP	NC_004663.1	WP_008766891.1	6072022	6072615	-	STP|Sigma70_r2+STP|Sigma70_r4_2
CGC116	TC	NC_004663.1	WP_008766890.1	6072867	6073886	-	TC|2.A.20.1.4
CGC116	null	NC_004663.1	WP_011109354.1	6073903	6074550	-	null
CGC116	TC	NC_004663.1	WP_011109355.1	6074630	6075271	-	TC|9.B.27.2.3
CGC117	TC	NC_004663.1	WP_008760366.1	6083076	6084650	+	TC|2.A.49.6.1+STP|TrkA_C
CGC117	null	NC_004663.1	WP_011109358.1	6084667	6085500	-	null
CGC117	CAZyme	NC_004663.1	WP_164927915.1	6085860	6088481	-	CAZyme|PL15_2
CGC117	TC	NC_004663.1	WP_162303135.1	6088483	6089748	-	TC|2.A.1.7.18
CGC118	CAZyme	NC_004663.1	WP_011109364.1	6094272	6096272	-	CAZyme|PL12_2
CGC118	CAZyme	NC_004663.1	WP_008766874.1	6096328	6097632	-	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC118	TC	NC_004663.1	WP_008766873.1	6097817	6099490	-	TC|8.A.46.1.3
CGC118	TC	NC_004663.1	WP_008760375.1	6099508	6102651	-	TC|1.B.14.6.1
CGC118	null	NC_004663.1	WP_008760376.1	6102676	6104856	-	null
CGC118	CAZyme	NC_004663.1	WP_008760377.1	6104875	6106983	-	CAZyme|PL12_2
CGC118	TC	NC_004663.1	WP_008760378.1	6107409	6111470	-	TC|3.E.1.5.3+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC118	STP	NC_004663.1	WP_008760379.1	6111641	6113011	-	STP|PALP
CGC118	TC	NC_004663.1	WP_011109365.1	6113157	6114986	+	TC|2.A.38.4.3
CGC118	null	NC_004663.1	WP_008760381.1	6114991	6115677	+	null
CGC118	CAZyme	NC_004663.1	WP_011109366.1	6116237	6118684	-	CAZyme|GH2_e137+SULFATLAS|S1_20
CGC118	CAZyme	NC_004663.1	WP_011109367.1	6118695	6119756	-	CAZyme|GH53_e22
CGC118	null	NC_004663.1	WP_011109368.1	6119767	6121479	-	null
CGC118	TC	NC_004663.1	WP_165450812.1	6121491	6123104	-	TC|8.A.46.1.1
CGC118	TC	NC_004663.1	WP_011109370.1	6123116	6126094	-	TC|1.B.14.6.1
CGC118	null	NC_004663.1	WP_008760387.1	6126097	6126321	-	null
CGC118	TC	NC_004663.1	WP_162303138.1	6126437	6129964	-	TC|9.B.238.3.3+TF|0036286+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|HTH_18
CGC118	null	NC_004663.1	WP_008760389.1	6130115	6130666	+	null
CGC118	CAZyme	NC_004663.1	WP_055300818.1	6130802	6131980	+	CAZyme|PL13_e0
CGC119	TC	NC_004663.1	WP_008760394.1	6134472	6135524	-	TC|1.A.35.3.2
CGC119	null	NC_004663.1	WP_011109374.1	6135613	6138114	-	null
CGC119	Other	NC_004663.1	NA	6138247	6138331	+	Other|tRNA
CGC119	CAZyme	NC_004663.1	WP_162303178.1	6139160	6140737	-	CAZyme|GH20_e16+SULFATLAS|S1_16
CGC119	CAZyme	NC_004663.1	WP_011109376.1	6140802	6143240	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC119	SULFATLAS	NC_004663.1	WP_008760398.1	6143443	6145014	-	SULFATLAS|S1_4
CGC119	CAZyme	NC_004663.1	WP_011109377.1	6145069	6147756	-	CAZyme|GH2_e50+SULFATLAS|S1_20
CGC119	TC	NC_004663.1	WP_011109378.1	6147951	6148466	-	TC|8.A.46.3.4
CGC119	TC	NC_004663.1	WP_011109381.1	6149376	6150440	-	TC|1.A.23.4.2
CGC119	CAZyme	NC_004663.1	WP_011109382.1	6150497	6152464	-	CAZyme|CBM48_e14|GH13_14
CGC119	CAZyme	NC_004663.1	WP_011109383.1	6152762	6154207	+	CAZyme|GH13_5
CGC119	null	NC_004663.1	WP_011109384.1	6154324	6155247	+	null
CGC119	null	NC_004663.1	WP_225011849.1	6155537	6158530	+	null
CGC119	TC	NC_004663.1	WP_022471043.1	6158768	6159877	+	TC|2.A.6.1.4
CGC119	TC	NC_004663.1	WP_011109387.1	6159884	6162991	+	TC|2.A.6.1.6
CGC120	TC	NC_004663.1	WP_008766779.1	6176918	6180217	+	TC|1.B.14.6.13
CGC120	TC	NC_004663.1	WP_008766778.1	6180242	6181837	+	TC|8.A.46.2.2
CGC120	CAZyme	NC_004663.1	WP_008766777.1	6181880	6182821	+	CAZyme|GH18_e24
