PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0651,-,D568_RS0106540,WP_020208787.1,,75773 - 76373 (-),NZ_KB898707.1:158673-159273,,-
PUL0651,-,D568_RS0106545,WP_020208788.1,,76362 - 77391 (-),NZ_KB898707.1:159262-160291,,-
PUL0651,-,D568_RS0106550,WP_020208789.1,,77366 - 79820 (-),NZ_KB898707.1:160266-162720,,-
PUL0651,-,D568_RS0106555,WP_020208790.1,,79949 - 80807 (-),NZ_KB898707.1:162849-163707,,-
PUL0651,-,D568_RS0106560,WP_020208791.1,,80946 - 82062 (+),NZ_KB898707.1:163846-164962,,-
PUL0651,-,D568_RS0106565,WP_020208792.1,,82072 - 82879 (+),NZ_KB898707.1:164972-165779,,-
PUL0651,-,D568_RS0106570,WP_020208793.1,,83106 - 83712 (+),NZ_KB898707.1:166006-166612,,-
PUL0651,-,D568_RS0106575,WP_245551611.1,,83828 - 87884 (-),NZ_KB898707.1:166728-170784,,-
PUL0651,-,D568_RS0106580,WP_020208795.1,,88263 - 90603 (-),NZ_KB898707.1:171163-173503,,-
PUL0651,-,D568_RS0106585,WP_020208796.1,,90603 - 92952 (-),NZ_KB898707.1:173503-175852,,3.2.1.23
PUL0651,aldA,D568_RS0106590,WP_020208797.1,,93051 - 94494 (-),NZ_KB898707.1:175951-177394,,1.2.1.-
PUL0651,kduD,D568_RS0106595,WP_020208798.1,,94499 - 95264 (-),NZ_KB898707.1:177399-178164,,1.1.1.127
PUL0651,-,D568_RS0106600,WP_020208799.1,,95263 - 96286 (-),NZ_KB898707.1:178163-179186,,-
PUL0651,-,D568_RS0106605,WP_157497728.1,,96294 - 97443 (-),NZ_KB898707.1:179194-180343,,-
PUL0651,-,D568_RS0106610,WP_020208801.1,,97485 - 99078 (-),NZ_KB898707.1:180385-181978,,-
PUL0651,-,D568_RS0106625,WP_169334789.1,,99582 - 101590 (+),NZ_KB898707.1:182482-184490,,-
PUL0653,SCO3471,-,CAB61795.1,,171 - 1101 (-),AL645882.2:3831705-3832635,,-
PUL0653,SCO3472,-,CAB61796.1,,1454 - 1718 (-),AL645882.2:3832988-3833252,,-
PUL0653,SCO3473,-,CAB61797.1,,2521 - 3169 (-),AL645882.2:3834055-3834703,,-
PUL0653,SCO3474,-,CAB61798.1,,3207 - 4209 (-),AL645882.2:3834741-3835743,,-
PUL0653,SCO3475,-,CAB61799.1,,4336 - 5470 (-),AL645882.2:3835870-3837004,,-
PUL0653,SCO3476,-,CAB61800.1,,5682 - 6438 (-),AL645882.2:3837216-3837972,,-
PUL0653,SCO3477,-,CAB61801.1,,6434 - 7469 (-),AL645882.2:3837968-3839003,,-
PUL0653,SCO3478,-,CAB61802.1,,7465 - 8500 (-),AL645882.2:3838999-3840034,,-
PUL0653,SCO3479,-,CAB61803.1,,8861 - 11849 (-),AL645882.2:3840395-3843383,,-
PUL0653,SCO3480,-,CAB61804.1,,11989 - 13075 (-),AL645882.2:3843523-3844609,,-
PUL0653,SCO3481,-,CAB61805.1,,13136 - 14249 (-),AL645882.2:3844670-3845783,,-
PUL0653,SCO3482,-,CAB61806.1,,14275 - 15157 (-),AL645882.2:3845809-3846691,,-
PUL0653,SCO3483,-,CAB61807.1,,15168 - 16116 (-),AL645882.2:3846702-3847650,,-
PUL0653,SCO3484,-,CAB61808.1,,16151 - 17462 (-),AL645882.2:3847685-3848996,,-
PUL0653,SCO3485,-,CAB61809.1,,17643 - 18693 (-),AL645882.2:3849177-3850227,,-
PUL0653,SCO3486,-,CAB61810.1,,18854 - 20333 (+),AL645882.2:3850388-3851867,,-
PUL0653,SCO3487,-,CAB61811.1,,20715 - 23112 (+),AL645882.2:3852249-3854646,,-
PUL0654,-,KCP55_RS03990,WP_210706750.1,,250 - 3007 (+),NZ_CAJQES010000007.1:56814-59571,,-
PUL0654,-,KCP55_RS03995,WP_210706751.1,,3270 - 6309 (+),NZ_CAJQES010000007.1:59834-62873,,-
PUL0654,-,KCP55_RS04000,WP_210706752.1,,6319 - 7867 (+),NZ_CAJQES010000007.1:62883-64431,,-
PUL0654,-,KCP55_RS04005,WP_210706753.1,,7878 - 9678 (+),NZ_CAJQES010000007.1:64442-66242,,-
PUL0654,-,KCP55_RS04010,WP_210706754.1,,9722 - 11081 (+),NZ_CAJQES010000007.1:66286-67645,,-
PUL0654,-,KCP55_RS04015,WP_244745075.1,,11077 - 12514 (+),NZ_CAJQES010000007.1:67641-69078,,-
PUL0654,-,KCP55_RS04020,WP_210706755.1,,12503 - 13298 (+),NZ_CAJQES010000007.1:69067-69862,,-
PUL0654,bglX,KCP55_RS04025,WP_210706756.1,,13320 - 15591 (+),NZ_CAJQES010000007.1:69884-72155,,3.2.1.21
PUL0654,-,KCP55_RS04030,WP_210706757.1,,15630 - 17268 (+),NZ_CAJQES010000007.1:72194-73832,,-
PUL0654,-,KCP55_RS04035,WP_210706758.1,,17264 - 17699 (-),NZ_CAJQES010000007.1:73828-74263,,-
PUL0654,-,KCP55_RS04040,WP_210706759.1,,17923 - 18397 (+),NZ_CAJQES010000007.1:74487-74961,,-
PUL0654,-,KCP55_RS04045,WP_058105204.1,,18508 - 19018 (+),NZ_CAJQES010000007.1:75072-75582,,-
PUL0654,cas2,KCP55_RS04050,WP_210706790.1,,19679 - 20027 (-),NZ_CAJQES010000007.1:76243-76591,,-
PUL0654,cas1,KCP55_RS04055,WP_210706760.1,,20065 - 20959 (-),NZ_CAJQES010000007.1:76629-77523,,-
PUL0654,-,KCP55_RS04060,WP_210706761.1,,20963 - 25502 (-),NZ_CAJQES010000007.1:77527-82066,,-
PUL0654,-,KCP55_RS04065,WP_074669965.1,,25762 - 26479 (-),NZ_CAJQES010000007.1:82326-83043,,-
PUL0654,-,KCP55_RS04070,WP_210706762.1,,26498 - 27470 (-),NZ_CAJQES010000007.1:83062-84034,,-
PUL0654,-,KCP55_RS04075,WP_210706763.1,,27676 - 29995 (+),NZ_CAJQES010000007.1:84240-86559,,-
PUL0654,-,KCP55_RS04080,WP_210706764.1,,30006 - 32232 (+),NZ_CAJQES010000007.1:86570-88796,,-
PUL0654,-,KCP55_RS04085,WP_210706765.1,,32480 - 34814 (+),NZ_CAJQES010000007.1:89044-91378,,-
PUL0654,-,KCP55_RS04090,WP_244745080.1,,34885 - 37054 (+),NZ_CAJQES010000007.1:91449-93618,,-
PUL0654,-,KCP55_RS04095,WP_058105197.1,,37069 - 37444 (+),NZ_CAJQES010000007.1:93633-94008,,-
PUL0654,-,KCP55_RS04100,WP_074669971.1,,37611 - 38862 (+),NZ_CAJQES010000007.1:94175-95426,,-
PUL0654,-,KCP55_RS04105,WP_210706767.1,,38966 - 40067 (-),NZ_CAJQES010000007.1:95530-96631,,-
PUL0654,-,KCP55_RS04110,WP_099191247.1,,40662 - 43698 (+),NZ_CAJQES010000007.1:97226-100262,,-
PUL0654,-,KCP55_RS04115,WP_210706768.1,,43724 - 45254 (+),NZ_CAJQES010000007.1:100288-101818,,-
PUL0654,-,KCP55_RS04120,WP_058105191.1,,45459 - 46161 (+),NZ_CAJQES010000007.1:102023-102725,,-
PUL0654,-,KCP55_RS04125,WP_058105190.1,,46279 - 47569 (+),NZ_CAJQES010000007.1:102843-104133,,-
PUL0654,-,KCP55_RS04130,WP_058105189.1,,47592 - 48354 (+),NZ_CAJQES010000007.1:104156-104918,,-
PUL0654,-,KCP55_RS04135,WP_210706769.1,,48406 - 49423 (-),NZ_CAJQES010000007.1:104970-105987,,-
PUL0654,-,KCP55_RS04140,WP_058105187.1,,49573 - 50620 (+),NZ_CAJQES010000007.1:106137-107184,,-
PUL0654,-,KCP55_RS04145,WP_210706770.1,,50656 - 51877 (+),NZ_CAJQES010000007.1:107220-108441,,2.7.1.11
PUL0654,-,KCP55_RS04150,WP_071340327.1,,51884 - 52553 (+),NZ_CAJQES010000007.1:108448-109117,,"4.1.2.14, 4.1.3.16"
PUL0654,-,KCP55_RS04155,WP_210706771.1,,52830 - 54495 (+),NZ_CAJQES010000007.1:109394-111059,,-
PUL0654,-,KCP55_RS04160,WP_099191241.1,,54498 - 55164 (+),NZ_CAJQES010000007.1:111062-111728,,-
PUL0654,-,KCP55_RS04165,WP_058105182.1,,55362 - 56085 (+),NZ_CAJQES010000007.1:111926-112649,,-
PUL0654,-,KCP55_RS04170,WP_210706772.1,,56090 - 56981 (-),NZ_CAJQES010000007.1:112654-113545,,-
PUL0654,-,KCP55_RS04175,WP_210706773.1,,56983 - 59545 (-),NZ_CAJQES010000007.1:113547-116109,,-
PUL0655,-,KCP55_RS09490,WP_210707579.1,,0 - 939 (+),NZ_CAJQES010000017.1:10692-11631,,-
PUL0655,-,KCP55_RS09495,WP_210707580.1,,935 - 2150 (+),NZ_CAJQES010000017.1:11627-12842,,6.3.2.-
PUL0655,-,KCP55_RS09505,WP_210707581.1,,3158 - 6263 (+),NZ_CAJQES010000017.1:13850-16955,,-
PUL0655,-,KCP55_RS09510,WP_071340228.1,,6282 - 7731 (+),NZ_CAJQES010000017.1:16974-18423,,-
PUL0655,-,KCP55_RS09515,WP_232231312.1,,7786 - 9655 (+),NZ_CAJQES010000017.1:18478-20347,,-
PUL0655,-,KCP55_RS09520,WP_244745189.1,,9705 - 10581 (+),NZ_CAJQES010000017.1:20397-21273,,-
PUL0655,-,KCP55_RS09525,WP_244745192.1,,10590 - 11562 (+),NZ_CAJQES010000017.1:21282-22254,,-
PUL0655,-,KCP55_RS09530,WP_210707583.1,,11747 - 12449 (+),NZ_CAJQES010000017.1:22439-23141,,-
PUL0655,-,KCP55_RS09535,WP_091601973.1,,12538 - 13801 (+),NZ_CAJQES010000017.1:23230-24493,,-
PUL0655,murF,KCP55_RS09545,WP_210707584.1,,13967 - 15245 (-),NZ_CAJQES010000017.1:24659-25937,,-
PUL0657,lgdB1,-,BCB28820.1,,0 - 822 (+),LC529899.1:1-823,,-
PUL0657,-,-,BCB28821.1,,849 - 2010 (+),LC529899.1:850-2011,,-
PUL0657,lgdA,-,BCB28822.1,,2058 - 3243 (+),LC529899.1:2059-3244,,-
PUL0657,rbsA,-,BCB28823.1,,3313 - 4801 (+),LC529899.1:3314-4802,,-
PUL0657,-,-,BCB28824.1,,4781 - 5180 (+),LC529899.1:4782-5181,,-
PUL0657,-,-,BCB28825.1,,5245 - 5785 (+),LC529899.1:5246-5786,,-
PUL0657,lgdC,-,BCB28826.1,,5807 - 6968 (+),LC529899.1:5808-6969,,-
PUL0657,lgdB2,-,BCB28827.1,,6979 - 7951 (+),LC529899.1:6980-7952,,-
PUL0658,-,FPR_RS08610,WP_015537557.1,,0 - 915 (-),NC_021020.1:1747686-1748601,,-
PUL0658,-,FPR_RS08615,WP_015537558.1,,1048 - 2734 (-),NC_021020.1:1748734-1750420,,5.4.2.-
PUL0658,-,FPR_RS08620,WP_015537559.1,,2738 - 4904 (-),NC_021020.1:1750424-1752590,,3.2.1.22
PUL0658,-,FPR_RS08625,WP_015537560.1,,4900 - 5581 (-),NC_021020.1:1752586-1753267,,-
PUL0658,-,FPR_RS08630,WP_015537561.1,,5618 - 6809 (-),NC_021020.1:1753304-1754495,,-
PUL0658,-,FPR_RS08635,WP_015537562.1,,6795 - 7977 (-),NC_021020.1:1754481-1755663,,-
PUL0658,-,FPR_RS08640,WP_015537563.1,,8119 - 9139 (-),NC_021020.1:1755805-1756825,,-
PUL0658,-,FPR_RS08645,WP_015537565.1,,9391 - 10237 (-),NC_021020.1:1757077-1757923,,-
PUL0658,-,FPR_RS08650,WP_005922707.1,,10253 - 11201 (-),NC_021020.1:1757939-1758887,,-
PUL0658,-,FPR_RS08655,WP_015537566.1,,11272 - 12685 (-),NC_021020.1:1758958-1760371,,-
PUL0658,-,FPR_RS08660,WP_015537567.1,,13080 - 14067 (+),NC_021020.1:1760766-1761753,,-
PUL0658,-,FPR_RS08665,WP_015537568.1,,14183 - 15296 (-),NC_021020.1:1761869-1762982,,3.1.-.-
PUL0658,-,FPR_RS08670,WP_015537569.1,,15568 - 16498 (+),NC_021020.1:1763254-1764184,,-
PUL0658,-,FPR_RS08675,WP_015537570.1,,16494 - 17574 (+),NC_021020.1:1764180-1765260,,3.1.-.-
PUL0659,-,FPR_RS04860,WP_015537135.1,,0 - 3072 (+),NC_021020.1:989705-992777,,-
PUL0659,-,FPR_RS04865,WP_015537136.1,,3142 - 5560 (+),NC_021020.1:992847-995265,,-
PUL0662,-,BACDOR_RS18975,WP_032935600.1,,0 - 3924 (-),NZ_DS995531.1:353357-357281,,-
PUL0662,-,BACDOR_RS18965,WP_227235709.1,,4236 - 5433 (+),NZ_DS995531.1:357593-358790,,-
PUL0662,-,BACDOR_RS18960,WP_235778214.1,,5504 - 6734 (+),NZ_DS995531.1:358861-360091,,-
PUL0662,-,BACDOR_RS18955,WP_007831881.1,,6768 - 10020 (+),NZ_DS995531.1:360125-363377,,-
PUL0662,-,BACDOR_RS18950,WP_007831882.1,,10065 - 11850 (+),NZ_DS995531.1:363422-365207,,-
PUL0662,-,BACDOR_RS18945,WP_007831884.1,,11895 - 13068 (+),NZ_DS995531.1:365252-366425,,-
PUL0662,-,BACDOR_RS18940,WP_007831886.1,,13071 - 14172 (+),NZ_DS995531.1:366428-367529,,-
PUL0662,-,BACDOR_RS18935,WP_007831887.1,,14197 - 15370 (+),NZ_DS995531.1:367554-368727,,-
PUL0663,-,BACPLE_RS05590,WP_007559719.1,,0 - 2028 (-),NZ_DS990123.1:30514-32542,,-
PUL0663,-,BACPLE_RS05595,WP_007559720.1,,2044 - 5347 (-),NZ_DS990123.1:32558-35861,,-
PUL0663,-,BACPLE_RS05600,WP_040312477.1,,5668 - 9697 (+),NZ_DS990123.1:36182-40211,,-
PUL0663,-,BACPLE_RS05605,WP_007559722.1,,9767 - 10919 (-),NZ_DS990123.1:40281-41433,,-
PUL0663,-,BACPLE_RS05610,WP_007559723.1,,10959 - 11952 (-),NZ_DS990123.1:41473-42466,,-
PUL0663,-,BACPLE_RS19680,WP_235777910.1,,12081 - 13278 (-),NZ_DS990123.1:42595-43792,,-
PUL0663,-,BACPLE_RS19685,-,,13287 - 14295 (-),NZ_DS990123.1:43801-44809,,-
PUL0663,-,BACPLE_RS05620,WP_007559725.1,,14406 - 15684 (-),NZ_DS990123.1:44920-46198,,-
PUL0664,-,BACPLE_RS02415,WP_050792054.1,,0 - 4227 (-),NZ_DS990119.1:268931-273158,,2.7.13.3
PUL0664,-,BACPLE_RS02420,WP_081458090.1,,4546 - 6031 (-),NZ_DS990119.1:273477-274962,,-
PUL0664,-,BACPLE_RS02425,WP_148374629.1,,6214 - 8047 (+),NZ_DS990119.1:275145-276978,,-
PUL0664,-,BACPLE_RS02430,WP_007558596.1,,8064 - 9495 (+),NZ_DS990119.1:276995-278426,,-
PUL0664,-,BACPLE_RS02435,WP_007558600.1,,9588 - 11025 (+),NZ_DS990119.1:278519-279956,,-
PUL0664,-,BACPLE_RS02440,WP_007558602.1,,11042 - 13022 (+),NZ_DS990119.1:279973-281953,,-
PUL0664,-,BACPLE_RS02445,WP_007558604.1,,13132 - 14512 (+),NZ_DS990119.1:282063-283443,,-
PUL0664,-,BACPLE_RS02450,WP_007558606.1,,14611 - 16669 (-),NZ_DS990119.1:283542-285600,,-
PUL0664,-,BACPLE_RS02455,WP_007558608.1,,16686 - 18060 (-),NZ_DS990119.1:285617-286991,,-
PUL0664,-,BACPLE_RS02460,WP_007558610.1,,18084 - 19089 (-),NZ_DS990119.1:287015-288020,,-
PUL0664,-,BACPLE_RS02465,WP_007558613.1,,19137 - 19932 (-),NZ_DS990119.1:288068-288863,,-
PUL0664,-,BACPLE_RS19600,WP_007558614.1,,19937 - 20237 (-),NZ_DS990119.1:288868-289168,,-
PUL0664,-,BACPLE_RS02470,WP_148374630.1,,20273 - 21080 (-),NZ_DS990119.1:289204-290011,,-
PUL0664,-,BACPLE_RS02475,WP_007558618.1,,21222 - 24147 (-),NZ_DS990119.1:290153-293078,,-
PUL0664,-,BACPLE_RS02480,WP_167535712.1,,24263 - 25916 (-),NZ_DS990119.1:293194-294847,,-
PUL0664,-,BACPLE_RS02485,WP_007558622.1,,25934 - 28955 (-),NZ_DS990119.1:294865-297886,,-
PUL0665,-,BT_RS15430,WP_011108604.1,,0 - 1587 (-),NC_004663.1:3852033-3853620,,-
PUL0665,-,BT_RS15435,WP_008767316.1,,1838 - 2726 (-),NC_004663.1:3853871-3854759,,-
PUL0665,-,BT_RS15440,WP_008767317.1,,2774 - 4757 (-),NC_004663.1:3854807-3856790,,-
PUL0665,-,BT_RS15445,WP_011108605.1,,4796 - 7892 (-),NC_004663.1:3856829-3859925,,-
PUL0665,-,BT_RS15450,WP_008767319.1,,7914 - 9216 (-),NC_004663.1:3859947-3861249,,-
PUL0665,-,BT_RS15455,WP_011108606.1,,9570 - 12258 (-),NC_004663.1:3861603-3864291,,-
PUL0665,-,BT_RS15460,WP_011108607.1,,12442 - 16573 (+),NC_004663.1:3864475-3868606,,2.7.13.3
PUL0665,-,BT_RS15465,WP_008767322.1,,16541 - 16573 (-),NC_004663.1:3868574-3868606,,-
PUL0666,-,BT_RS18435,WP_008767049.1,,0 - 2337 (+),NC_004663.1:4732770-4735107,,3.2.1.23
PUL0666,-,BT_RS18440,WP_008767048.1,,2407 - 3379 (+),NC_004663.1:4735177-4736149,,-
PUL0666,-,BT_RS18445,WP_008767047.1,,3420 - 5856 (+),NC_004663.1:4736190-4738626,,-
PUL0666,-,BT_RS18450,WP_011108921.1,,5926 - 8404 (+),NC_004663.1:4738696-4741174,,-
PUL0667,rhaB,BT_RS18975,WP_011108961.1,,0 - 1458 (+),NC_004663.1:4883107-4884565,,2.7.1.5
PUL0667,-,BT_RS18980,WP_010536410.1,,1517 - 2774 (+),NC_004663.1:4884624-4885881,,5.3.1.14
PUL0667,rhaT,BT_RS18985,WP_008762702.1,,2777 - 3797 (+),NC_004663.1:4885884-4886904,,-
PUL0667,rhaD,BT_RS18990,WP_008766960.1,,3809 - 4619 (+),NC_004663.1:4886916-4887726,,4.1.2.19
PUL0669,-,HMPREF1016_RS10680,WP_004294234.1,,0 - 1710 (+),NZ_GL622542.1:196589-198299,,-
PUL0669,-,HMPREF1016_RS10685,WP_004294235.1,,1753 - 3385 (+),NZ_GL622542.1:198342-199974,,-
PUL0669,-,HMPREF1016_RS10690,WP_004289614.1,,3430 - 4927 (+),NZ_GL622542.1:200019-201516,,-
PUL0669,-,HMPREF1016_RS10695,WP_004294236.1,,5016 - 5988 (+),NZ_GL622542.1:201605-202577,,-
PUL0669,-,HMPREF1016_RS10700,WP_017141108.1,,6121 - 8077 (+),NZ_GL622542.1:202710-204666,,-
PUL0669,-,HMPREF1016_RS10705,WP_004294238.1,,8357 - 12455 (+),NZ_GL622542.1:204946-209044,,-
PUL0669,-,HMPREF1016_RS10710,WP_004294239.1,,12530 - 15113 (-),NZ_GL622542.1:209119-211702,,-
PUL0669,-,HMPREF1016_RS10715,WP_232286955.1,,15204 - 17355 (-),NZ_GL622542.1:211793-213944,,-
PUL0669,-,HMPREF1016_RS20970,WP_232286957.1,,17344 - 18457 (-),NZ_GL622542.1:213933-215046,,-
PUL0669,-,HMPREF1016_RS19820,WP_004294240.1,,18481 - 20923 (-),NZ_GL622542.1:215070-217512,,-
PUL0669,-,HMPREF1016_RS10725,WP_004294241.1,,20986 - 22933 (-),NZ_GL622542.1:217575-219522,,-
PUL0669,-,HMPREF1016_RS10730,WP_004294242.1,,23176 - 26284 (+),NZ_GL622542.1:219765-222873,,-
PUL0669,-,HMPREF1016_RS10735,WP_004289604.1,,26545 - 28999 (+),NZ_GL622542.1:223134-225588,,-
PUL0669,-,HMPREF1016_RS10740,WP_050793236.1,,29062 - 31504 (-),NZ_GL622542.1:225651-228093,,-
PUL0669,-,HMPREF1016_RS10745,WP_029429358.1,,31547 - 32696 (-),NZ_GL622542.1:228136-229285,,-
PUL0669,-,HMPREF1016_RS10750,WP_004289601.1,,33007 - 33646 (-),NZ_GL622542.1:229596-230235,,-
PUL0669,-,HMPREF1016_RS10755,WP_017141103.1,,33660 - 34029 (-),NZ_GL622542.1:230249-230618,,-
PUL0669,-,HMPREF1016_RS10760,WP_004289599.1,,34339 - 34867 (+),NZ_GL622542.1:230928-231456,,-
PUL0669,-,HMPREF1016_RS10765,WP_004289598.1,,34907 - 36896 (-),NZ_GL622542.1:231496-233485,,-
PUL0669,-,HMPREF1016_RS10770,WP_004294246.1,,37000 - 39160 (-),NZ_GL622542.1:233589-235749,,-
PUL0669,-,HMPREF1016_RS10775,WP_004289596.1,,39171 - 40218 (-),NZ_GL622542.1:235760-236807,,-
PUL0669,-,HMPREF1016_RS10780,WP_004289595.1,,40247 - 42056 (-),NZ_GL622542.1:236836-238645,,-
PUL0669,-,HMPREF1016_RS10785,WP_029429356.1,,42072 - 44937 (-),NZ_GL622542.1:238661-241526,,-
PUL0669,-,HMPREF1016_RS10790,WP_004294248.1,,44981 - 46925 (-),NZ_GL622542.1:241570-243514,,-
PUL0669,-,HMPREF1016_RS10795,WP_004289592.1,,46936 - 50092 (-),NZ_GL622542.1:243525-246681,,-
PUL0669,-,HMPREF1016_RS10800,WP_004289591.1,,50363 - 52097 (-),NZ_GL622542.1:246952-248686,,-
PUL0671,-,CHU_RS04470,WP_011584315.1,,0 - 1617 (-),NC_008255.1:1051545-1053162,,-
PUL0671,-,CHU_RS18795,WP_177254166.1,,1606 - 2143 (-),NC_008255.1:1053151-1053688,,-
PUL0671,-,CHU_RS04475,WP_177254165.1,,2045 - 2852 (-),NC_008255.1:1053590-1054397,,-
PUL0671,-,CHU_RS04480,WP_011584316.1,,3083 - 5276 (-),NC_008255.1:1054628-1056821,,-
PUL0671,-,CHU_RS04485,WP_011584317.1,,5292 - 6069 (-),NC_008255.1:1056837-1057614,,-
PUL0671,-,CHU_RS04490,WP_011584318.1,,6070 - 8764 (-),NC_008255.1:1057615-1060309,,6.3.2.4
PUL0673,-,BBPC_RS08935,WP_004221027.1,,0 - 2352 (-),NZ_AP012330.1:2208139-2210491,,-
PUL0673,-,BBPC_RS08940,WP_004221030.1,,2378 - 3272 (-),NZ_AP012330.1:2210517-2211411,,-
PUL0673,-,BBPC_RS08945,WP_004221033.1,,3268 - 4090 (-),NZ_AP012330.1:2211407-2212229,,-
PUL0673,-,BBPC_RS08950,WP_004221035.1,,4100 - 4892 (-),NZ_AP012330.1:2212239-2213031,,-
PUL0673,-,BBPC_RS08955,WP_004221037.1,,4907 - 6185 (-),NZ_AP012330.1:2213046-2214324,,-
PUL0673,-,BBPC_RS08960,WP_033524398.1,,6276 - 7662 (-),NZ_AP012330.1:2214415-2215801,,-
PUL0673,-,BBPC_RS08965,WP_004221042.1,,7776 - 8754 (-),NZ_AP012330.1:2215915-2216893,,-
PUL0673,-,BBPC_RS08970,WP_004221044.1,,8753 - 9665 (-),NZ_AP012330.1:2216892-2217804,,-
PUL0674,-,BACOVA_RS11920,WP_004298554.1,,0 - 2403 (+),NZ_DS264579.1:171439-173842,,-
PUL0674,-,BACOVA_RS25865,-,,2669 - 2804 (+),NZ_DS264579.1:174108-174243,,-
PUL0674,-,BACOVA_RS11925,WP_004298556.1,,2900 - 6872 (+),NZ_DS264579.1:174339-178311,,2.7.13.3
PUL0674,-,BACOVA_RS11930,WP_004298557.1,,7490 - 8306 (+),NZ_DS264579.1:178929-179745,,-
PUL0674,-,BACOVA_RS11935,WP_004298558.1,,8326 - 11515 (+),NZ_DS264579.1:179765-182954,,-
PUL0674,-,BACOVA_RS11940,WP_004298559.1,,11526 - 13203 (+),NZ_DS264579.1:182965-184642,,-
PUL0674,-,BACOVA_RS11945,WP_004298560.1,,13223 - 14486 (+),NZ_DS264579.1:184662-185925,,-
PUL0674,-,BACOVA_RS11950,WP_004298561.1,,14598 - 16893 (+),NZ_DS264579.1:186037-188332,,-
PUL0674,-,BACOVA_RS11955,-,,16959 - 17226 (+),NZ_DS264579.1:188398-188665,,-
PUL0674,-,BACOVA_RS25995,WP_004298563.1,,17236 - 17371 (+),NZ_DS264579.1:188675-188810,,-
PUL0675,-,B4U61_RS26520,WP_117259872.1,,0 - 816 (+),NZ_MWQX02000053.1:2616-3432,,-
PUL0675,-,B4U61_RS26525,WP_048268701.1,,943 - 2095 (+),NZ_MWQX02000053.1:3559-4711,,-
PUL0675,-,B4U61_RS26530,WP_048268702.1,,2122 - 3292 (+),NZ_MWQX02000053.1:4738-5908,,-
PUL0675,-,B4U61_RS26535,WP_048268703.1,,3371 - 4871 (+),NZ_MWQX02000053.1:5987-7487,,7.5.2.-
PUL0675,-,B4U61_RS26540,WP_048268704.1,,4854 - 5835 (+),NZ_MWQX02000053.1:7470-8451,,-
PUL0676,-,B5M43_RS04120,WP_055987796.1,,0 - 1 (-),NZ_MYFP02000002.1:307028-307029,,-
PUL0676,-,B5M43_RS04125,WP_134746504.1,,0 - 972 (-),NZ_MYFP02000002.1:307028-308000,,-
PUL0676,-,B5M43_RS04130,WP_055987792.1,,968 - 2489 (-),NZ_MYFP02000002.1:307996-309517,,7.5.2.-
PUL0676,-,B5M43_RS04135,WP_055987789.1,,2481 - 3672 (-),NZ_MYFP02000002.1:309509-310700,,-
PUL0676,-,B5M43_RS04140,WP_230667641.1,,3760 - 4897 (-),NZ_MYFP02000002.1:310788-311925,,-
PUL0676,-,B5M43_RS04145,WP_167626802.1,,4976 - 5801 (-),NZ_MYFP02000002.1:312004-312829,,-
PUL0677,-,B5M41_RS25470,WP_134653263.1,,0 - 936 (-),NZ_MYFN02000025.1:10359-11295,,-
PUL0677,-,B5M41_RS25475,WP_134653265.1,,928 - 2503 (-),NZ_MYFN02000025.1:11287-12862,,7.5.2.-
PUL0677,-,B5M41_RS25480,WP_230640358.1,,2499 - 3666 (-),NZ_MYFN02000025.1:12858-14025,,-
PUL0677,-,B5M41_RS25485,WP_134711101.1,,3776 - 4898 (-),NZ_MYFN02000025.1:14135-15257,,-
PUL0677,-,B5M41_RS25490,WP_134653383.1,,4941 - 5754 (-),NZ_MYFN02000025.1:15300-16113,,-
PUL0678,-,KRR22_04155,MBU8888932.1,,0 - 981 (-),JAHNZS010000006.1:75338-76319,,-
PUL0678,-,KRR22_04160,MBU8888933.1,,961 - 2467 (-),JAHNZS010000006.1:76299-77805,,-
PUL0678,-,KRR22_04165,MBU8888934.1,,2722 - 4678 (+),JAHNZS010000006.1:78060-80016,,2.7.1.211
PUL0678,-,KRR22_04170,MBU8888935.1,,4697 - 6857 (+),JAHNZS010000006.1:80035-82195,,3.2.1.22
PUL0678,-,KRR22_04175,MBU8888936.1,,6936 - 7803 (+),JAHNZS010000006.1:82274-83141,,-
PUL0679,-,KRR22_13610,MBU8890741.1,,0 - 2529 (-),JAHNZS010000043.1:498-3027,,-
PUL0679,-,KRR22_13615,MBU8890742.1,,2762 - 3197 (+),JAHNZS010000043.1:3260-3695,,-
PUL0679,-,KRR22_13620,MBU8890743.1,,3212 - 3707 (+),JAHNZS010000043.1:3710-4205,,-
PUL0679,-,KRR22_13625,MBU8890744.1,,3740 - 4589 (+),JAHNZS010000043.1:4238-5087,,-
PUL0679,-,KRR22_13630,MBU8890745.1,,4591 - 5437 (+),JAHNZS010000043.1:5089-5935,,-
PUL0679,-,KRR22_13635,MBU8890746.1,,5473 - 5803 (+),JAHNZS010000043.1:5971-6301,,-
PUL0679,-,KRR22_13640,MBU8890747.1,,5994 - 9069 (+),JAHNZS010000043.1:6492-9567,,-
PUL0680,-,BACUNI_RS15325,WP_005830266.1,,0 - 1104 (+),NZ_DS362248.1:13508-14612,,-
PUL0680,-,BACUNI_RS15330,WP_005830268.1,,1185 - 3183 (-),NZ_DS362248.1:14693-16691,,3.2.1.-
