HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
Reg_prop	24	WP_070750721.1	1366	1.5780203902184123e-05	1	24	37	60	1.0	STP
Y_Y_Y	66	WP_070750721.1	1366	1.6947373569611926e-13	4	66	725	785	0.9545454545454546	STP
HisKA	64	WP_070750721.1	1366	8.541695389147596e-12	2	64	847	912	0.984375	STP
HATPase_c	111	WP_070750721.1	1366	5.3051880157102794e-15	2	110	959	1072	0.9819819819819819	STP
Response_reg	112	WP_070750721.1	1366	1.014930843875958e-24	2	111	1120	1229	0.9821428571428571	STP
HTH_18	81	WP_070750721.1	1366	8.12648802597972e-17	1	79	1284	1361	0.9753086419753086	STP
HTH_18	81	WP_105100223.1	267	3.3121242543921513e-13	2	78	176	252	0.9506172839506173	STP
HTH_18	81	WP_105100227.1	267	1.2198641762397125e-21	1	79	176	254	0.9753086419753086	STP
Response_reg	112	WP_105100241.1	251	4.655117162324001e-13	1	111	4	112	0.9910714285714286	STP
LytTR	98	WP_105100241.1	251	1.3035557338877331e-20	2	97	151	249	0.9795918367346939	STP
HTH_5	47	WP_118195647.1	108	1.4601464090463559e-12	1	45	22	67	0.9574468085106383	STP
TPR_2	34	WP_162303096.1	678	2.6354460879337297e-05	3	30	241	268	0.8235294117647058	STP
HATPase_c	111	WP_162303096.1	678	2.132037834286912e-05	14	109	577	672	0.8648648648648649	STP
HD	122	WP_162303110.1	477	3.3310732294632587e-13	2	98	264	357	0.7950819672131147	STP
EPSP_synthase	417	WP_162303115.1	409	1.936978691254977e-75	85	417	62	398	0.7985611510791367	STP
FecR	96	WP_162303128.1	336	2.4565594751305054e-16	11	95	132	217	0.8854166666666666	STP
Y_Y_Y	66	WP_162303138.1	1175	5.338070299277516e-13	2	65	703	766	0.9696969696969697	STP
HisKA	64	WP_162303138.1	1175	7.344778410431067e-09	3	63	819	881	0.953125	STP
HATPase_c	111	WP_162303138.1	1175	6.877134211918651e-21	2	108	927	1036	0.963963963963964	STP
HTH_18	81	WP_162303138.1	1175	1.4860215071519216e-20	1	80	1094	1172	0.9876543209876543	STP
HisKA	64	WP_162303140.1	819	1.5441652563349588e-10	2	64	340	404	0.984375	STP
HATPase_c	111	WP_162303140.1	819	9.172613592084872e-25	1	110	450	558	0.990990990990991	STP
Response_reg	112	WP_162303140.1	819	1.9539564480163343e-20	1	111	582	693	0.9910714285714286	STP
Y_Y_Y	66	WP_162303145.1	927	1.819724492589625e-12	2	54	681	732	0.803030303030303	STP
HTH_18	81	WP_162303145.1	927	8.931207349873663e-16	1	80	837	918	0.9876543209876543	STP
HisKA	64	WP_162303152.1	504	1.031263929245196e-11	1	60	283	347	0.9375	STP
HATPase_c	111	WP_162303152.1	504	1.1886434716904106e-26	2	107	397	504	0.954954954954955	STP
Aminotran_1_2	363	WP_162303153.1	542	8.41425169307894e-21	87	356	200	524	0.743801652892562	STP
HhH-GPD	108	WP_162303166.1	348	4.349707171616352e-19	1	92	32	147	0.8518518518518519	STP
HisKA	64	WP_164927906.1	618	3.3079306781791453e-15	2	62	391	454	0.953125	STP
HATPase_c	111	WP_164927906.1	618	4.797015090100385e-25	1	108	501	606	0.972972972972973	STP
TPR_1	34	WP_172461640.1	240	4.035397048153533e-05	3	31	61	89	0.8529411764705882	STP
TPR_1	34	WP_172461640.1	240	3.476816147818143e-05	3	32	98	127	0.8823529411764706	STP
Y_Y_Y	66	WP_172461657.1	1348	3.381524032331281e-14	1	63	714	776	0.9545454545454546	STP
HisKA	64	WP_172461657.1	1348	1.4419729802474003e-05	3	64	835	896	0.96875	STP
HATPase_c	111	WP_172461657.1	1348	4.8290419157110886e-24	2	109	944	1055	0.972972972972973	STP
Response_reg	112	WP_172461657.1	1348	2.4122576677135738e-27	2	111	1103	1212	0.9821428571428571	STP
HTH_18	81	WP_172461657.1	1348	1.426891727611317e-22	1	80	1268	1346	0.9876543209876543	STP
NUDIX	131	WP_172461662.1	883	2.4630098463259914e-09	9	118	53	162	0.8396946564885496	STP
GAF	133	WP_172461662.1	883	2.242119565217386e-06	5	133	233	373	0.9699248120300752	STP
HisKA	64	WP_172461662.1	883	1.4000316791882573e-18	2	64	667	731	0.984375	STP
HATPase_c	111	WP_172461662.1	883	1.0710387791206997e-28	2	108	777	881	0.963963963963964	STP
TetR_N	47	WP_224200485.1	110	7.138934505319694e-15	1	44	12	55	0.9361702127659575	STP
HTH_3	55	WP_225011821.1	101	8.192943514782248e-06	4	41	32	69	0.6909090909090909	STP
CbiA	128	WP_225011938.1	231	2.6795615168711503e-05	18	122	4	193	0.8203125	STP
TPR_2	34	WP_225011954.1	567	3.0414898219361693e-05	3	32	478	507	0.8823529411764706	STP
HisKA	64	WP_225011972.1	465	2.9818383805820423e-18	2	64	240	306	0.984375	STP
HATPase_c	111	WP_225011972.1	465	8.884263398803295e-27	2	110	353	459	0.9819819819819819	STP
Peptidase_M23	96	WP_225011979.1	146	5.179076071522646e-30	2	96	44	138	0.9895833333333334	STP
Peripla_BP_1	279	WP_317046044.1	914	2.8104557474011245e-18	11	206	34	233	0.7025089605734767	STP
HisKA	64	WP_317046044.1	914	3.3983766506766904e-10	5	64	407	469	0.9375	STP
HATPase_c	111	WP_317046044.1	914	3.9766098720363596e-21	4	109	519	626	0.954954954954955	STP
Response_reg	112	WP_317046044.1	914	8.71319222270045e-25	1	111	669	779	0.9910714285714286	STP
HTH_18	81	WP_317046044.1	914	1.3176223137508711e-21	3	81	835	912	0.9753086419753086	STP
