CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC59	TC	NC_004663.1	WP_008761731.1	3875925	3876680	+	TC|3.D.10.1.5
CGC60	CAZyme	NC_004663.1	WP_011108613.1	3886637	3888148	-	CAZyme|GH27_e2
CGC60	null	NC_004663.1	WP_011108614.1	3888256	3890364	+	null
CGC60	null	NC_004663.1	WP_011108615.1	3890378	3891433	+	null
CGC60	null	NC_004663.1	WP_005941495.1	3891725	3892720	+	null
CGC60	null	NC_004663.1	WP_011108616.1	3892910	3894160	-	null
CGC60	TC	NC_004663.1	WP_048698553.1	3894190	3895311	-	TC|3.A.11.1.3
CGC61	CAZyme	NC_004663.1	WP_011108622.1	3906644	3908290	-	CAZyme|GH32_e54+SULFATLAS|S1_7
CGC61	null	NC_004663.1	WP_011108623.1	3908453	3909778	-	null
CGC61	PEPTIDASE	NC_004663.1	WP_032814311.1	3909889	3910692	-	PEPTIDASE|S09.UPW
CGC61	CAZyme	NC_004663.1	WP_008767349.1	3910956	3913094	+	CAZyme|GH31_14
CGC61	CAZyme	NC_004663.1	WP_011108625.1	3913435	3915939	-	CAZyme|GH31_e40
CGC61	CAZyme	NC_004663.1	WP_011108626.1	3915974	3917752	-	CAZyme|GH66_e1
CGC61	null	NC_004663.1	WP_011108627.1	3917766	3919280	-	null
CGC61	TC	NC_004663.1	WP_011108628.1	3919317	3920807	-	TC|1.B.38.1.10
CGC61	TC	NC_004663.1	WP_011108629.1	3920823	3923822	-	TC|1.B.14.6.17
CGC61	null	NC_004663.1	WP_008761694.1	3924010	3925662	-	null
CGC61	CAZyme	NC_004663.1	WP_008767356.1	3925763	3927967	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC61	SULFATLAS	NC_004663.1	WP_062694127.1	3928001	3929668	-	SULFATLAS|S1_4
CGC61	CAZyme	NC_004663.1	WP_008767358.1	3929665	3930795	-	CAZyme|GH43_e30+SULFATLAS|S1_7
CGC61	CAZyme	NC_004663.1	WP_306465282.1	3932466	3934463	-	CAZyme|GH51_2
CGC61	TC	NC_004663.1	WP_011108633.1	3934719	3938750	+	TC|9.B.238.3.3+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC62	TC	NC_004663.1	WP_225011796.1	3945008	3948172	-	TC|1.B.14.6.1
CGC62	null	NC_004663.1	WP_011108635.1	3948207	3949400	-	null
CGC62	null	NC_004663.1	WP_011108636.1	3949447	3950478	-	null
CGC62	SULFATLAS	NC_004663.1	WP_011108637.1	3950514	3952166	-	SULFATLAS|S1_4
CGC62	SULFATLAS	NC_004663.1	WP_225011800.1	3952176	3953690	-	SULFATLAS|S1_4
CGC62	CAZyme	NC_004663.1	WP_008767372.1	3953822	3954811	-	CAZyme|GH43_31
CGC62	SULFATLAS	NC_004663.1	WP_008767373.1	3955003	3956529	-	SULFATLAS|S1_15
CGC62	null	NC_004663.1	WP_008767375.1	3956915	3957940	+	null
CGC62	null	NC_004663.1	WP_008767376.1	3957937	3960318	+	null
CGC62	PEPTIDASE	NC_004663.1	WP_011108638.1	3960342	3961748	+	PEPTIDASE|S33.UPW
CGC62	TC	NC_004663.1	WP_011108639.1	3961873	3963015	+	TC|2.A.1.2.14
CGC62	CAZyme	NC_004663.1	WP_011108640.1	3963269	3966670	+	CAZyme|GH2_e42
CGC62	null	NC_004663.1	WP_048696927.1	3966996	3970436	+	null
CGC62	null	NC_004663.1	WP_048696924.1	3970910	3971110	+	null
CGC62	null	NC_004663.1	WP_011108642.1	3971214	3972317	+	null
CGC62	null	NC_004663.1	WP_011108643.1	3972329	3973240	+	null
CGC62	TC	NC_004663.1	WP_011108644.1	3973267	3974112	+	TC|9.B.330.4.1
CGC62	null	NC_004663.1	WP_008767382.1	3974109	3974753	+	null
CGC62	TC	NC_004663.1	WP_011108645.1	3974821	3976233	+	TC|1.C.39.13.1
CGC62	null	NC_004663.1	WP_011108646.1	3976416	3979004	-	null
CGC62	TF	NC_004663.1	WP_008767385.1	3979378	3980247	-	TF|0036286+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC62	TC	NC_004663.1	WP_008767386.1	3980272	3981147	-	TC|2.A.7.3.47
CGC62	CAZyme	NC_004663.1	WP_011108647.1	3981331	3982770	-	CAZyme|CE20_e34+SULFATLAS|S1_7
CGC62	null	NC_004663.1	WP_011108648.1	3983916	3986750	+	null
CGC62	TC	NC_004663.1	WP_011108649.1	3986902	3987819	+	TC|2.A.115.1.1
CGC62	SULFATLAS	NC_004663.1	WP_011108650.1	3987868	3988449	+	SULFATLAS|S1_7
CGC62	TC	NC_004663.1	WP_008767392.1	3988611	3989453	+	TC|1.A.30.1.3
CGC62	CAZyme	NC_004663.1	WP_011108651.1	3989587	3991794	-	CAZyme|GH92_e0
CGC62	CAZyme	NC_004663.1	WP_011108652.1	3991841	3993997	-	CAZyme|GH36_e24
CGC62	CAZyme	NC_004663.1	WP_011108653.1	3994022	3995968	-	CAZyme|CE20_e20+SULFATLAS|S1_7
CGC62	CAZyme	NC_004663.1	WP_048698132.1	3995977	3997998	-	CAZyme|GH36_e23
CGC63	CAZyme	NC_004663.1	WP_011108674.1	4018183	4020609	+	CAZyme|GH95_e15+SULFATLAS|S1_7
CGC63	TC	NC_004663.1	WP_162303094.1	4020827	4023988	+	TC|1.B.14.6.17
CGC63	null	NC_004663.1	WP_011108676.1	4024000	4026015	+	null
CGC63	null	NC_004663.1	WP_011108677.1	4026035	4027243	+	null
CGC63	null	NC_004663.1	WP_011108678.1	4027264	4028556	+	null
CGC63	CAZyme	NC_004663.1	WP_224200529.1	4028701	4030428	-	CAZyme|GH110_e10
CGC63	SULFATLAS	NC_004663.1	WP_008767407.1	4030628	4031299	+	SULFATLAS|S1_16
CGC63	SULFATLAS	NC_004663.1	WP_011108679.1	4031331	4032236	+	SULFATLAS|S1_19
CGC63	CAZyme	NC_004663.1	WP_011108680.1	4032274	4034298	+	CAZyme|GH97_e33
CGC64	CAZyme	NC_004663.1	WP_011108684.1	4040676	4044560	+	CAZyme|GH31_18|CBM32_e89
CGC64	null	NC_004663.1	WP_011108685.1	4044771	4045532	+	null
CGC64	CAZyme	NC_004663.1	WP_011108686.1	4045654	4047087	-	CAZyme|CE20_e10+SULFATLAS|S1_7
CGC64	TF	NC_004663.1	WP_011108687.1	4047270	4051202	-	TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC64	CAZyme	NC_004663.1	WP_011108688.1	4051327	4053774	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC64	TC	NC_004663.1	WP_162303095.1	4054449	4057769	+	TC|1.B.14.6.17
CGC64	TC	NC_004663.1	WP_011108690.1	4057786	4059651	+	TC|8.A.46.3.4
CGC64	SULFATLAS	NC_004663.1	WP_011108691.1	4059679	4061550	+	SULFATLAS|S1_16
CGC64	SULFATLAS	NC_004663.1	WP_011108692.1	4061633	4063201	+	SULFATLAS|S1_11
CGC64	CAZyme	NC_004663.1	WP_011108693.1	4063219	4065543	+	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC64	CAZyme	NC_004663.1	WP_048694946.1	4065549	4068614	+	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC64	TC	NC_004663.1	WP_011108695.1	4068649	4069779	+	TC|9.B.169.4.6
CGC64	TC	NC_004663.1	WP_011108696.1	4069875	4071554	-	TC|2.A.53.3.9
CGC64	null	NC_004663.1	WP_008762794.1	4071799	4072377	+	null
CGC64	null	NC_004663.1	WP_008767421.1	4072459	4072731	-	null
CGC64	TC	NC_004663.1	WP_011108697.1	4072734	4074305	-	TC|3.D.10.1.4
CGC65	CAZyme	NC_004663.1	WP_008767469.1	4143633	4144247	-	CAZyme|CE4_e140
CGC65	TC	NC_004663.1	WP_011108712.1	4144350	4147724	-	TC|9.B.142.9.16
CGC65	TC	NC_004663.1	WP_062696006.1	4148143	4148934	-	TC|3.A.1.15.15
CGC66	TC	NC_004663.1	WP_011108737.1	4191588	4195136	+	TC|1.B.14.6.1
CGC66	null	NC_004663.1	WP_070750838.1	4195149	4196612	+	null
CGC66	null	NC_004663.1	WP_008762888.1	4196619	4197518	+	null
CGC66	null	NC_004663.1	WP_008767505.1	4197538	4200087	+	null
CGC66	null	NC_004663.1	WP_011108739.1	4200181	4200594	-	null
CGC66	TC	NC_004663.1	WP_011108740.1	4200610	4201842	-	TC|9.B.156.3.1
CGC66	STP	NC_004663.1	WP_008762892.1	4202455	4203486	+	STP|AAA
CGC66	PEPTIDASE	NC_004663.1	WP_011108741.1	4203593	4204360	+	PEPTIDASE|S09.UPC
CGC66	null	NC_004663.1	WP_011108742.1	4204396	4205844	+	null
CGC66	TC	NC_004663.1	WP_008762895.1	4205847	4207202	+	TC|9.B.145.1.2
CGC66	PEPTIDASE	NC_004663.1	WP_011108743.1	4207249	4209390	+	PEPTIDASE|S46.001
CGC66	null	NC_004663.1	WP_011108744.1	4209423	4210289	-	null
CGC66	PEPTIDASE	NC_004663.1	WP_162303097.1	4210573	4212777	+	PEPTIDASE|S41.UNA
CGC66	CAZyme	NC_004663.1	WP_011108746.1	4212870	4214645	-	CAZyme|GH2_e112+SULFATLAS|S1_22
CGC66	CAZyme	NC_004663.1	WP_011108747.1	4214913	4219178	+	CAZyme|GH2_e1|CBM32_e55|CBM32_e55+SULFATLAS|S1_19
CGC66	CAZyme	NC_004663.1	WP_011108748.1	4219281	4221233	-	CAZyme|GH97_e5
CGC66	null	NC_004663.1	WP_008762898.1	4221509	4222513	-	null
CGC66	null	NC_004663.1	WP_008767513.1	4222532	4224556	-	null
CGC66	TC	NC_004663.1	WP_008767514.1	4224567	4227647	-	TC|1.B.14.6.17
CGC66	null	NC_004663.1	WP_008762901.1	4227668	4229080	-	null
CGC66	CAZyme	NC_004663.1	WP_016269243.1	4229123	4231276	-	CAZyme|GH31_1
CGC66	CAZyme	NC_004663.1	WP_011108750.1	4231298	4233775	-	CAZyme|GH3_e137+SULFATLAS|S1_15
CGC66	CAZyme	NC_004663.1	WP_011108751.1	4233887	4235074	-	CAZyme|GH76_e42
CGC66	TC	NC_004663.1	WP_011108752.1	4235444	4239544	+	TC|2.A.21.9.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC66	TC	NC_004663.1	WP_011108753.1	4240031	4241974	-	TC|1.I.1.1.3
CGC67	TC	NC_004663.1	WP_011108758.1	4248560	4251565	+	TC|1.B.14.6.17
CGC67	TC	NC_004663.1	WP_008767524.1	4251565	4253100	+	TC|1.B.38.1.10
CGC67	CAZyme	NC_004663.1	WP_011108760.1	4253159	4254649	+	CAZyme|GH30_3
CGC67	null	NC_004663.1	WP_011108761.1	4254672	4256675	+	null
CGC67	CAZyme	NC_004663.1	WP_011108762.1	4256693	4258987	+	CAZyme|GH3_e10+SULFATLAS|S1_15
CGC68	CAZyme	NC_004663.1	WP_008767535.1	4269271	4272348	+	CAZyme|PL8_2
CGC68	null	NC_004663.1	WP_011108770.1	4273143	4274372	-	null
CGC68	null	NC_004663.1	WP_008767537.1	4274459	4275403	-	null
CGC68	null	NC_004663.1	WP_008767538.1	4275431	4276888	-	null
CGC68	CAZyme	NC_004663.1	WP_008767539.1	4277069	4279675	-	CAZyme|PL29_e9
CGC68	null	NC_004663.1	WP_011108771.1	4279689	4281626	-	null
CGC68	null	NC_004663.1	WP_011108772.1	4281665	4282708	-	null
CGC68	TC	NC_004663.1	WP_011108773.1	4282742	4284460	-	TC|8.A.46.1.3
CGC68	TC	NC_004663.1	WP_011108774.1	4284501	4287662	-	TC|1.B.14.6.17
CGC68	SULFATLAS	NC_004663.1	WP_011108775.1	4287822	4289357	-	SULFATLAS|S1_15
CGC68	TC	NC_004663.1	WP_011108776.1	4289657	4293721	-	TC|9.B.238.3.7+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC68	null	NC_004663.1	WP_008762936.1	4293833	4294474	+	null
CGC68	null	NC_004663.1	WP_008762937.1	4294535	4295305	-	null
CGC68	TC	NC_004663.1	WP_008767546.1	4295324	4296709	-	TC|2.A.6.2.25
CGC68	TC	NC_004663.1	WP_008767547.1	4296721	4299936	-	TC|2.A.6.2.22
CGC68	TC	NC_004663.1	WP_011108777.1	4299953	4301128	-	TC|8.A.1.6.3
CGC68	CAZyme	NC_004663.1	WP_011108778.1	4301308	4304418	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC68	TC	NC_004663.1	WP_011108779.1	4304569	4306497	+	TC|1.B.93.3.1
CGC68	null	NC_004663.1	WP_008762943.1	4306433	4307317	+	null
CGC68	null	NC_004663.1	WP_008767551.1	4307323	4307727	-	null
CGC68	null	NC_004663.1	WP_008762945.1	4308033	4309043	-	null
CGC68	TC	NC_004663.1	WP_008767552.1	4309072	4311111	-	TC|1.B.38.1.10
CGC68	TC	NC_004663.1	WP_008767553.1	4311134	4314217	-	TC|1.B.14.6.17
CGC68	null	NC_004663.1	WP_011108781.1	4314241	4315650	-	null
CGC68	CAZyme	NC_004663.1	WP_011108782.1	4316255	4317457	+	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC68	SULFATLAS	NC_004663.1	WP_032841405.1	4317540	4319090	+	SULFATLAS|S1_27
CGC68	CAZyme	NC_004663.1	WP_011108783.1	4319229	4322090	+	CAZyme|PL8_2
CGC68	null	NC_004663.1	WP_008762954.1	4322214	4323695	-	null
CGC68	null	NC_004663.1	WP_011108784.1	4323799	4324611	-	null
CGC68	TC	NC_004663.1	WP_011108785.1	4324727	4327810	-	TC|9.A.34.1.10
CGC69	TC	NC_004663.1	WP_004291965.1	4334106	4334342	-	TC|3.D.1.6.3
CGC69	null	NC_004663.1	WP_011108788.1	4334441	4335067	+	null
CGC69	null	NC_004663.1	WP_011108789.1	4335140	4336186	-	null
CGC69	null	NC_004663.1	WP_008767565.1	4336304	4336909	+	null
CGC69	CAZyme	NC_004663.1	WP_011108790.1	4336913	4337944	+	CAZyme|GT9_e65
CGC69	null	NC_004663.1	WP_011108791.1	4337976	4338950	+	null
CGC69	null	NC_004663.1	WP_011108792.1	4338991	4339734	+	null
CGC69	CAZyme	NC_004663.1	WP_011108793.1	4339755	4341794	+	CAZyme|GT2
CGC69	CAZyme	NC_004663.1	WP_008767570.1	4341957	4342967	+	CAZyme|GT2+TC|4.D.1.1.15
CGC69	CAZyme	NC_004663.1	WP_062695838.1	4342969	4344210	+	CAZyme|GT4_e3844
CGC69	CAZyme	NC_004663.1	WP_062695837.1	4344236	4345477	+	CAZyme|GT4_e3844
CGC69	CAZyme	NC_004663.1	WP_011108796.1	4345482	4346723	-	CAZyme|GT4_e3844
CGC69	CAZyme	NC_004663.1	WP_011108797.1	4346856	4347845	+	CAZyme|GT2+TC|4.D.1.1.3
CGC69	CAZyme	NC_004663.1	WP_011108798.1	4347835	4348824	+	CAZyme|GT2
CGC69	CAZyme	NC_004663.1	WP_011108799.1	4348877	4349857	-	CAZyme|GT2
CGC69	null	NC_004663.1	WP_008767578.1	4349864	4350307	-	null
CGC69	null	NC_004663.1	WP_225011792.1	4350311	4351510	-	null
CGC69	STP	NC_004663.1	WP_011108801.1	4351512	4352672	-	STP|Aminotran_1_2
CGC69	STP	NC_004663.1	WP_008762980.1	4352674	4353783	-	STP|Aminotran_1_2
CGC69	CAZyme	NC_004663.1	WP_170848638.1	4354001	4354906	+	CAZyme|GT14_e14
CGC69	null	NC_004663.1	WP_011108802.1	4355126	4355506	+	null
CGC69	CAZyme	NC_004663.1	WP_011108803.1	4355503	4356438	+	CAZyme|GT2+TC|4.D.1.1.14
CGC69	null	NC_004663.1	WP_011108804.1	4356447	4357778	+	null
CGC69	null	NC_004663.1	WP_162303098.1	4357970	4359667	+	null
CGC69	null	NC_004663.1	WP_011108808.1	4362121	4362732	-	null
CGC69	null	NC_004663.1	WP_011108809.1	4363373	4365463	+	null
CGC69	TC	NC_004663.1	WP_011108810.1	4365599	4367434	+	TC|3.A.1.106.1
CGC69	CAZyme	NC_004663.1	WP_008767591.1	4367495	4368283	+	CAZyme|CE4_e54
CGC69	CAZyme	NC_004663.1	WP_008767592.1	4368280	4370181	+	CAZyme|GT2
CGC70	CAZyme	NC_004663.1	WP_011108837.1	4441797	4442915	-	CAZyme|GT28_e43
CGC70	CAZyme	NC_004663.1	WP_008763712.1	4442944	4444260	-	CAZyme|GT119+TC|2.A.103.1.3
CGC70	null	NC_004663.1	WP_008763714.1	4444262	4445596	-	null
CGC70	TC	NC_004663.1	WP_008763716.1	4445765	4447033	-	TC|9.B.146.1.3
CGC70	TC	NC_004663.1	WP_011108839.1	4447131	4448579	-	TC|2.A.128.2.3
CGC71	CAZyme	NC_004663.1	WP_008767655.1	4465787	4466884	+	CAZyme|GH43_26+SULFATLAS|S1_22
CGC71	null	NC_004663.1	WP_008767656.1	4466853	4467716	-	null
CGC71	SULFATLAS	NC_004663.1	WP_008767657.1	4467808	4469157	-	SULFATLAS|S1_14
CGC71	CAZyme	NC_004663.1	WP_016269382.1	4469216	4470634	-	CAZyme|GH109
CGC71	null	NC_004663.1	WP_008767659.1	4470692	4470934	-	null
CGC71	CAZyme	NC_004663.1	WP_008767660.1	4470931	4472223	-	CAZyme|GH109_e7
CGC71	null	NC_004663.1	WP_008767661.1	4472325	4473326	-	null
CGC71	null	NC_004663.1	WP_008767662.1	4473346	4475391	-	null
CGC71	TC	NC_004663.1	WP_008767663.1	4475408	4478527	-	TC|1.B.14.6.17
CGC72	TC	NC_004663.1	WP_008767681.1	4508275	4510341	+	TC|1.B.38.1.10
CGC72	null	NC_004663.1	WP_008767682.1	4510362	4511360	+	null
CGC72	null	NC_004663.1	WP_008767683.1	4511444	4512199	+	null
CGC72	TC	NC_004663.1	WP_008767684.1	4512226	4512897	+	TC|9.B.20.4.1
CGC72	null	NC_004663.1	WP_008767685.1	4512890	4513624	+	null
CGC72	null	NC_004663.1	WP_008767686.1	4513634	4515505	+	null
CGC72	CAZyme	NC_004663.1	WP_008767687.1	4515517	4516995	+	CAZyme|GH76_e20
CGC72	null	NC_004663.1	WP_170848647.1	4518160	4519728	+	null
CGC72	TC	NC_004663.1	WP_008767691.1	4519745	4522867	+	TC|1.B.14.6.17
CGC72	TC	NC_004663.1	WP_008762470.1	4522883	4525000	+	TC|1.B.38.1.10
CGC73	CAZyme	NC_004663.1	WP_008762477.1	4533444	4535258	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC73	CAZyme	NC_004663.1	WP_011108855.1	4535553	4538501	+	CAZyme|GH115_e6
CGC73	CAZyme	NC_004663.1	WP_008767698.1	4538498	4539610	-	CAZyme|GH43_26+SULFATLAS|S1_22
CGC73	CAZyme	NC_004663.1	WP_224200667.1	4540758	4541690	+	CAZyme|GH43_3
CGC73	STP	NC_004663.1	WP_008762480.1	4541946	4542518	+	STP|Sigma70_r2+STP|Sigma70_r4_2
CGC73	STP	NC_004663.1	WP_008767176.1	4542632	4543834	+	STP|FecR
CGC73	TC	NC_004663.1	WP_048699137.1	4543995	4547426	+	TC|1.B.14.6.1
CGC73	null	NC_004663.1	WP_008767174.1	4547439	4549367	+	null
CGC73	CAZyme	NC_004663.1	WP_008767173.1	4549396	4550682	+	CAZyme|GH76_e13
CGC73	null	NC_004663.1	WP_008767172.1	4550708	4551868	+	null
CGC73	null	NC_004663.1	WP_011108860.1	4551883	4553358	+	null
CGC73	CAZyme	NC_004663.1	WP_008767170.1	4553580	4554842	+	CAZyme|GH76_e13
CGC73	null	NC_004663.1	WP_011108861.1	4554899	4557064	+	null
CGC73	SULFATLAS	NC_004663.1	WP_011108862.1	4557094	4559571	+	SULFATLAS|S1_4
CGC73	CAZyme	NC_004663.1	WP_008762490.1	4559584	4561875	+	CAZyme|GH92_e18
CGC73	CAZyme	NC_004663.1	WP_224200668.1	4561924	4563342	+	CAZyme|GH125_e1
CGC73	SULFATLAS	NC_004663.1	WP_011108863.1	4563352	4564485	+	SULFATLAS|S1_22
CGC73	CAZyme	NC_004663.1	WP_048697949.1	4564571	4566586	+	CAZyme|GH92_e11
CGC73	CAZyme	NC_004663.1	WP_011108865.1	4566645	4568708	+	CAZyme|GH127_e5+SULFATLAS|S1_7
CGC74	CAZyme	NC_004663.1	WP_011108887.1	4615173	4616537	-	CAZyme|GH144_e1
CGC74	CAZyme	NC_004663.1	WP_011108888.1	4616660	4618975	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC74	TC	NC_004663.1	WP_011108889.1	4619006	4620535	-	TC|1.B.38.1.10
CGC74	TC	NC_004663.1	WP_011108890.1	4620639	4623704	-	TC|1.B.14.6.17
CGC75	CAZyme	NC_004663.1	WP_011108894.1	4635419	4636762	-	CAZyme|GH109_e2+SULFATLAS|S1_17
CGC75	null	NC_004663.1	WP_011108895.1	4636850	4637089	-	null
CGC75	CAZyme	NC_004663.1	WP_008767112.1	4637093	4638418	-	CAZyme|GH109_e2
CGC75	null	NC_004663.1	WP_008767111.1	4638420	4639190	-	null
CGC75	null	NC_004663.1	WP_011108896.1	4639246	4640652	-	null
CGC75	null	NC_004663.1	WP_011108897.1	4640662	4641666	-	null
CGC75	null	NC_004663.1	WP_008762537.1	4641673	4642458	-	null
CGC75	CAZyme	NC_004663.1	WP_011108898.1	4642439	4643626	-	CAZyme|CE9_e78+PEPTIDASE|M38.UNW
CGC75	TC	NC_004663.1	WP_008762539.1	4643658	4644974	-	TC|2.A.1.7.9
CGC75	CAZyme	NC_004663.1	WP_011108899.1	4645118	4647316	-	CAZyme|GH89_e5+TC|2.A.29.14.11
CGC75	null	NC_004663.1	WP_008767106.1	4647344	4648525	-	null
CGC75	CAZyme	NC_004663.1	WP_370448180.1	4648534	4650495	-	CAZyme|CBM51_e35|GH27_e45+SULFATLAS|S1_20
CGC75	null	NC_004663.1	WP_008767104.1	4650523	4651599	-	null
CGC75	null	NC_004663.1	WP_008767103.1	4651691	4653301	-	null
CGC75	null	NC_004663.1	WP_225011872.1	4653339	4655363	-	null
CGC75	null	NC_004663.1	WP_011108901.1	4655390	4657639	-	null
CGC75	CAZyme	NC_004663.1	WP_008767100.1	4657656	4659080	-	CAZyme|CE20_e40+SULFATLAS|S1_7
CGC75	CAZyme	NC_004663.1	WP_011108902.1	4659096	4660709	-	CAZyme|GH20_e9+SULFATLAS|S1_16
CGC75	CAZyme	NC_004663.1	WP_011108903.1	4660728	4663490	-	CAZyme|GH2_e38
CGC75	null	NC_004663.1	WP_008767097.1	4663497	4664393	-	null
CGC75	STP	NC_004663.1	WP_008762549.1	4664397	4665446	-	STP|SIS+STP|SIS
CGC75	null	NC_004663.1	WP_229101243.1	4665576	4667384	-	null
CGC75	null	NC_004663.1	WP_008762551.1	4667460	4669145	-	null
CGC75	TC	NC_004663.1	WP_008767096.1	4669160	4672312	-	TC|1.B.14.6.17
CGC75	null	NC_004663.1	WP_011108906.1	4672362	4673528	-	null
CGC75	TC	NC_004663.1	WP_008767094.1	4673561	4674967	-	TC|2.A.1.1.55
CGC75	null	NC_004663.1	WP_008762555.1	4674973	4676070	-	null
CGC75	CAZyme	NC_004663.1	WP_011108907.1	4676457	4677635	-	CAZyme|CE15_e7+PEPTIDASE|S09.UPW
CGC75	TF	NC_004663.1	WP_008767092.1	4677750	4678895	-	TF|0036286+TF|0035607+STP|Peripla_BP_3+STP|HTH_18
CGC75	null	NC_004663.1	WP_011108908.1	4679123	4679593	+	null
CGC75	null	NC_004663.1	WP_008762559.1	4679697	4681238	+	null
CGC75	TC	NC_004663.1	WP_008762560.1	4681250	4681840	+	TC|8.A.11.1.2
CGC75	TF	NC_004663.1	WP_008762561.1	4681882	4682925	-	TF|0036955+STP|Peripla_BP_3
CGC75	null	NC_004663.1	WP_008762562.1	4683105	4684037	+	null
CGC75	null	NC_004663.1	WP_008767091.1	4684053	4684976	+	null
CGC75	TC	NC_004663.1	WP_008767090.1	4685018	4686274	+	TC|2.A.1.7.1
CGC75	SULFATLAS	NC_004663.1	WP_011108909.1	4686298	4687314	+	SULFATLAS|S1_16
CGC75	null	NC_004663.1	WP_008767088.1	4687615	4688466	-	null
CGC75	TC	NC_004663.1	WP_008762566.1	4688463	4689581	-	TC|9.B.169.4.2
CGC75	TC	NC_004663.1	WP_008762567.1	4689624	4690931	-	TC|2.A.1.25.6
CGC75	null	NC_004663.1	WP_008767086.1	4690949	4692328	-	null
CGC75	CAZyme	NC_004663.1	WP_008762569.1	4692339	4694783	-	CAZyme|GT2
CGC75	TC	NC_004663.1	WP_008767085.1	4694785	4696272	-	TC|2.A.21.3.7
CGC75	null	NC_004663.1	WP_008767084.1	4696372	4697637	-	null
CGC75	null	NC_004663.1	WP_008767083.1	4697894	4698928	-	null
CGC75	null	NC_004663.1	WP_008762573.1	4698972	4699640	-	null
CGC75	TC	NC_004663.1	WP_008767082.1	4699684	4700571	-	TC|3.A.1.149.2
CGC76	CAZyme	NC_004663.1	WP_008767049.1	4732770	4735106	+	CAZyme|GH35_e43|CBM32_e42+SULFATLAS|S1_20
CGC76	CAZyme	NC_004663.1	WP_008767048.1	4735177	4736148	+	CAZyme|GH43_19
CGC76	CAZyme	NC_004663.1	WP_008767047.1	4736190	4738625	+	CAZyme|GH43_9|CBM91_e36|GH43_19
CGC76	CAZyme	NC_004663.1	WP_011108921.1	4738696	4741173	+	CAZyme|GH51_2
CGC76	CAZyme	NC_004663.1	WP_011108922.1	4742081	4744555	-	CAZyme|GH31_4
CGC76	TF	NC_004663.1	WP_011108923.1	4744640	4747354	-	TF|0035607+STP|Reg_prop+STP|Y_Y_Y+STP|HTH_18
CGC76	CAZyme	NC_004663.1	WP_008767043.1	4747582	4749525	+	CAZyme|GH97_e18
CGC76	CAZyme	NC_004663.1	WP_011108924.1	4749697	4751082	+	CAZyme|GH43_34|CBM32_e40
CGC76	null	NC_004663.1	WP_008767038.1	4751182	4751343	+	null
CGC76	CAZyme	NC_004663.1	WP_234135610.1	4751286	4752698	+	CAZyme|GH43_10|CBM91_e38+SULFATLAS|S1_7
CGC76	CAZyme	NC_004663.1	WP_008767036.1	4752710	4754626	+	CAZyme|GH97_e16+SULFATLAS|S1_8
CGC76	CAZyme	NC_004663.1	WP_008767035.1	4754745	4756388	+	CAZyme|GH29_e82+SULFATLAS|S1_14
CGC76	null	NC_004663.1	WP_008767034.1	4756400	4756789	+	null
CGC76	TF	NC_004663.1	WP_008767033.1	4756866	4757726	-	TF|0036286+STP|HTH_18
CGC76	null	NC_004663.1	WP_011108925.1	4757943	4758677	+	null
CGC76	null	NC_004663.1	WP_237708485.1	4758674	4759348	+	null
CGC76	TC	NC_004663.1	WP_008767031.1	4759381	4762488	+	TC|1.B.14.6.17
CGC76	null	NC_004663.1	WP_011108928.1	4762513	4764588	+	null
CGC76	null	NC_004663.1	WP_008767029.1	4764620	4765579	+	null
CGC76	TC	NC_004663.1	WP_008767028.1	4765695	4766546	+	TC|2.C.1.4.1
CGC76	CAZyme	NC_004663.1	WP_008767027.1	4766676	4768682	-	CAZyme|GH127_e4+SULFATLAS|S1_7
CGC76	CAZyme	NC_004663.1	WP_008767026.1	4768720	4769721	-	CAZyme|GH43_34
CGC76	null	NC_004663.1	WP_008767025.1	4769933	4771693	+	null
CGC76	CAZyme	NC_004663.1	WP_008767024.1	4771690	4773711	+	CAZyme|GH154_e20
CGC76	TC	NC_004663.1	WP_008767023.1	4773945	4778090	+	TC|9.B.34.1.7+TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC76	null	NC_004663.1	WP_008767022.1	4778729	4780021	+	null
