Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
DWY18_RS01245	UYU65095.1|GT2	100	323	0	0	1	323	1	323	1.27e-246	673
DWY18_RS01580	UVO74563.1|CBM0	100	650	0	0	1	650	1	650	0.0	1350
DWY18_RS01590	QLK59446.1|GT0	62.2	373	137	2	3	375	2	370	2.06e-163	467
DWY18_RS01610	UYU65160.1|GH92	100	897	0	0	1	897	1	897	0.0	1879
DWY18_RS01615	UYU75985.1|GH76	100	396	0	0	1	396	1	396	1.35e-303	823
DWY18_RS01660	UYU65170.1|GH115	100	789	0	0	1	789	1	789	0.0	1597
DWY18_RS01710	UYU65177.1|GH105|PL33_2	100	982	0	0	1	982	1	982	0.0	2004
DWY18_RS02270	UYU93842.1|GH31_14	100	712	0	0	1	712	1	712	0.0	1471
DWY18_RS02500	QMW85547.1|GH92	100	735	0	0	1	735	1	735	0.0	1526
DWY18_RS02510	AAO78238.1|CE20	100	648	0	0	1	648	1	648	0.0	1349
DWY18_RS02650	AAO78284.1|GH20	100	774	0	0	1	774	1	774	0.0	1587
DWY18_RS02655	AAO78285.1|GH2	100	1021	0	0	1	1021	4	1024	0.0	2108
DWY18_RS15460	UYU76617.1|GH2	100	1194	0	0	1	1194	1	1194	0.0	2503
DWY18_RS18400	UYU77943.1|GH92	100	771	0	0	1	771	1	771	0.0	1610
DWY18_RS18420	QQA09220.1|GH3	100	749	0	0	1	749	1	749	0.0	1473
DWY18_RS03055	UYU65990.1|GH136	100	679	0	0	1	679	1	679	0.0	1384
DWY18_RS03060	UYU65991.1|GH136	100	510	0	0	1	510	1	510	0.0	1046
DWY18_RS03070	UYU96977.1|GH130_5	100	339	0	0	1	339	1	339	2.34e-266	724
DWY18_RS03075	UYU65994.1|GH173	100	509	0	0	1	509	1	509	0.0	1060
DWY18_RS20045	QUT41560.1|GH43_24	100	345	0	0	1	345	1	345	4.11e-269	733
DWY18_RS20160	UYU97216.1|CBM91|GH43_10	100	533	0	0	1	533	1	533	0.0	1140
DWY18_RS22295	QMW88054.1|GH18	100	340	0	0	1	340	1	340	1.71e-264	720
DWY18_RS22660	AAO79386.1|GT2	100	277	0	0	1	277	1	277	9.20e-201	553
DWY18_RS22665	BCA48828.1|GT4	100	408	0	0	1	408	1	408	2.06e-295	804
DWY18_RS08055	UYU94227.1|GH2	100	591	0	0	1	591	1	591	0.0	1231
DWY18_RS08350	UYU94283.1|PL8_2	100	953	0	0	1	953	1	953	0.0	1956
DWY18_RS08380	UYU65852.1|GT4	100	412	0	0	1	412	1	412	2.98e-306	832
DWY18_RS12135	UVV84079.1|GT2	100	429	0	0	1	429	1	429	0.0	872
DWY18_RS12155	WCR20995.1|GT4	57.7	312	127	1	2	313	4	310	5.43e-123	373
DWY18_RS12160	UVV84075.1|GT4	100	337	0	0	1	337	1	337	2.19e-257	704
DWY18_RS12195	UVQ25831.1|GT4	100	353	0	0	1	353	1	353	7.53e-261	712
DWY18_RS12205	UYU67706.1|GT4	100	387	0	0	1	387	1	387	5.80e-289	786
DWY18_RS12210	UVS52125.1|GT4	100	398	0	0	1	398	1	398	1.54e-285	778
I2D73_RS01190	QUT40857.1|GT2	100	327	0	0	1	327	1	327	6.78e-244	667
I2D73_RS01235	UYU76049.1|CBM0	100	570	0	0	1	570	1	570	0.0	1197
I2D73_RS01265	UYU94010.1|GH43_31	100	327	0	0	1	327	1	327	2.79e-252	688
I2D73_RS01275	UYU76041.1|GH43_3	100	325	0	0	1	325	1	325	6.56e-250	682
I2D73_RS01280	UYU94007.1|GH159	100	341	0	0	1	341	1	341	1.08e-272	741
I2D73_RS01315	UYU76033.1|GH116	100	848	0	0	1	848	1	848	0.0	1771
I2D73_RS01330	UYU76030.1|GH146	99.8	655	1	0	1	655	1	655	0.0	1326
I2D73_RS01335	UYU76029.1|GH106|GH43_26	100	1544	0	0	1	1544	1	1544	0.0	3232
I2D73_RS01340	UYU76028.1|GH88	100	402	0	0	1	402	1	402	1.07e-303	824
I2D73_RS01355	UYU93992.1|GH154	100	407	0	0	1	407	1	407	7.32e-309	838
I2D73_RS01380	QQA08868.1|GH105	100	360	0	0	1	360	1	360	3.14e-277	754
I2D73_RS01385	QQA08867.1|GH2	100	604	0	0	1	604	1	604	0.0	1262
I2D73_RS04955	AAO76290.1|GT2	99.0	912	9	0	1	912	425	1336	0.0	1762
I2D73_RS04960	ALJ42296.1|GT2	99.3	403	1	1	1	403	1	401	3.34e-282	770
I2D73_RS07175	UYU77688.1|CBM0	100	669	0	0	1	669	1	669	0.0	1404
I2D73_RS07225	UYU77680.1|CBM62	100	670	0	0	1	670	1	670	0.0	1400
NXY45_RS00760	UWO02208.1|GH88	52.5	356	161	3	23	376	397	746	5.35e-126	391
NXY45_RS00815	QUT72620.1|GH28	100	462	0	0	1	462	1	462	0.0	946
NXY45_RS10330	UVP44229.1|CBM0	100	605	0	0	1	605	1	605	0.0	1205
NXY45_RS17855	QUT71384.1|GT4	100	369	0	0	1	369	1	369	9.71e-272	741
NXY45_RS17875	QUT71388.1|GT2	100	348	0	0	1	348	1	348	1.30e-263	718
NXY45_RS17880	QUT71389.1|GT0	100	422	0	0	1	422	1	422	3.68e-312	847
NXY45_RS17890	QUT71391.1|GT4	100	413	0	0	1	413	1	413	1.95e-307	835
K0G47_RS03070	QZU81792.1|GH92	100	718	0	0	1	718	1	718	0.0	1497
K0G47_RS03075	QZU81791.1|GH92	100	759	0	0	1	759	1	759	0.0	1554
K0G47_RS03080	QZU81790.1|CE20	99.8	662	1	0	1	662	1	662	0.0	1364
K0G47_RS03130	QZU81780.1|GH106	100	1050	0	0	1	1050	1	1050	0.0	2173
K0G47_RS03135	QZU87205.1|GH78	100	894	0	0	1	894	1	894	0.0	1876
K0G47_RS03140	QZU87204.1|CBM67|GH78	100	906	0	0	1	906	1	906	0.0	1860
K0G47_RS03150	QZU81776.1|CBM32|GH2	100	1027	0	0	1	1027	1	1027	0.0	2110
K0G47_RS03155	QZU81775.1|GH92	100	779	0	0	1	779	1	779	0.0	1612
K0G47_RS03160	QZU87200.1|GH38	100	846	0	0	1	846	1	846	0.0	1764
K0G47_RS07940	QCW79542.1|GH101	55.4	462	206	0	52	513	607	1068	3.18e-172	519
K0G47_RS09330	QDM07514.1|GH24	100	144	0	0	1	144	1	144	3.03e-104	298
PO115_RS09685	BCA48091.1|CBM0	44.2	684	352	9	307	962	16	697	1.09e-196	587
PO115_RS12425	UBE45907.1|GH105	99.2	365	3	0	1	365	1	365	4.15e-280	761
PO115_RS12465	UYU89951.1|GH43_3	100	629	0	0	1	629	1	629	0.0	1301
PO115_RS12925	UYU56752.1|CBM32	98.9	376	4	0	1	376	1	376	2.42e-280	763
PO115_RS12935	UYU56754.1|GH78	97.0	879	26	0	1	879	1	879	0.0	1792
PO115_RS14140	QDH55540.1|GT2	79.1	302	63	0	3	304	4	305	2.56e-175	492
PO115_RS14145	QDH55539.1|GT2	82.0	395	69	1	1	393	1	395	1.00e-232	644
PO115_RS14150	QIU95728.1|GT4	89.5	372	39	0	1	372	1	372	7.33e-248	681
PO115_RS14230	CUA18573.1|GT4	68.9	370	113	2	1	370	1	368	1.52e-177	517
PO115_RS14240	UKK57692.1|GT4	42.7	382	214	4	1	378	1	381	4.18e-106	322
PO115_RS14245	QUT23463.1|GT2	84.8	282	43	0	1	282	1	282	9.11e-179	498
PO033_RS16140	QUT72610.1|GH43	99.8	462	1	0	1	462	1	462	0.0	985
PO033_RS20110	ARA85284.1|CE12	53.6	330	152	1	5	333	43	372	8.46e-119	360
PO033_RS01835	ADY36299.1|GT0	56.4	275	117	3	34	305	14	288	6.96e-104	310
PO033_RS01855	UVQ21770.1|GT2	99.8	619	1	0	1	619	1	619	0.0	1290
PO033_RS01945	UVS49687.1|GT32|GT4	98.9	641	7	0	1	641	1	641	0.0	1287
PO033_RS22220	UYU79724.1|GT2	56.4	326	142	0	1	326	4	329	1.29e-135	393
PO033_RS22225	UBE46273.1|GT2	70.2	325	97	0	1	325	1	325	1.71e-173	489
PO033_RS22230	UYU61505.1|GT2	69.4	320	97	1	6	324	27	346	1.11e-156	447
PO033_RS22235	QUR45129.1|GT4	71.6	380	96	3	1	373	1	375	4.17e-202	565
PO033_RS22240	QUR45128.1|GT2	73.9	291	76	0	1	291	1	291	7.99e-157	444
PO033_RS22530	UVR92669.1|GT2	69.9	624	187	1	14	636	10	633	0.0	893
PO033_RS22535	QUT52835.1|GT2	55.9	374	163	2	10	381	12	385	2.74e-141	421
PO033_RS07110	UVP11064.1|CBM0	54.5	488	219	2	27	514	38	522	1.09e-200	573
PO033_RS07565	UVR64036.1|GT2	57.0	374	160	1	5	377	3	376	9.35e-150	433
PO035_RS16950	UVQ58055.1|GT4	78.1	392	85	1	1	391	1	392	8.52e-220	611
EXC89_RS27310	QUT80426.1|PL38	89.6	270	28	0	1	270	70	339	1.16e-180	507
EXC89_RS27415	QZU84180.1|GT2	100	299	0	0	1	299	1	299	2.50e-225	617
EXC89_RS27445	QZU78763.1|GT4	100	392	0	0	1	392	1	392	9.73e-295	801
EXC89_RS27455	QZU84172.1|GT4	100	383	0	0	1	383	1	383	5.31e-283	770
EXC89_RS27465	QZU78759.1|GT4	100	400	0	0	1	400	1	400	9.83e-299	811
PO116_RS14530	WET85089.1|GH18	56.3	316	134	2	3	315	1	315	8.56e-113	334
PO116_RS14540	BCA50676.1|GH18	100	543	0	0	1	543	1	543	0.0	1115
PO116_RS16740	UVQ69082.1|GH73	100	516	0	0	1	516	1	516	0.0	1009
PO116_RS01690	BCA49459.1|GH88	100	408	0	0	1	408	1	408	6.06e-313	848
PO116_RS03625	BCA50310.1|GT4	100	366	0	0	1	366	1	366	1.22e-268	733
PO116_RS03645	BCA50314.1|GT2	100	299	0	0	1	299	1	299	4.14e-224	614
PO116_RS03690	CAI32746.2|GT4	51.0	445	167	4	7	451	1	394	1.04e-145	426
PO116_RS03815	QUT38734.1|GT51	100	778	0	0	1	778	1	778	0.0	1557
PO116_RS11555	ALJ60895.1|GH105	69.1	556	165	2	25	573	374	929	5.78e-302	848
LI279_RS07290	QRM98948.1|GH97	100	713	0	0	1	713	1	713	0.0	1477
LI279_RS07295	UWO02382.1|GH31_15	100	779	0	0	1	779	1	779	0.0	1661
LI279_RS07300	QUT44530.1|GH27	100	492	0	0	1	492	1	492	0.0	1035
HRU96_RS18735	BCA51750.1|GT4	100	405	0	0	1	405	1	405	9.55e-304	825
HRU96_RS18740	BCA51751.1|GT0	100	364	0	0	1	364	1	364	1.70e-283	770
HRU96_RS18745	BCA51752.1|GT4	100	400	0	0	1	400	1	400	3.94e-289	787
HRU96_RS18755	BCA51756.1|GT4	100	420	0	0	1	420	1	420	1.56e-312	848
HRU96_RS18865	BCA51778.1|GH3	100	859	0	0	1	859	1	859	0.0	1712
AMN54_RS20705	CAG7883609.1|GT1	56.9	901	355	6	3	901	170	1039	0.0	961
AMN54_RS20910	ALJ41675.1|GT4	100	378	0	0	1	378	1	378	2.71e-278	758
AMN54_RS20925	ALJ41672.1|GT4	100	390	0	0	1	390	1	390	1.27e-289	788
AMN54_RS20930	ALJ41671.1|GT4	99.7	395	1	0	1	395	1	395	6.55e-290	789
AMN54_RS20935	ALJ41670.1|GT8	100	320	0	0	1	320	1	320	1.47e-239	655
NCZ39_RS08525	QUT29691.1|GT4	92.7	371	27	0	1	371	1	371	4.47e-253	694
NCZ39_RS08550	QUT29686.1|GT4	98.4	369	6	0	1	369	1	369	1.56e-277	755
KTG56_RS11125	UVQ59767.1|GT2	77.0	257	59	0	1	257	1	257	2.00e-152	430
KSY95_RS19800	QNL38076.1|GT4	48.1	376	193	2	3	377	5	379	4.23e-120	358
KSY95_RS19885	QKH96401.1|GT2	55.4	289	125	2	1	285	267	555	5.52e-113	342
KSY95_RS22600	UVP58970.1|GT2	100	342	0	0	1	342	1	342	5.91e-257	701
KSY95_RS23280	UVQ23683.1|GH89	100	733	0	0	1	733	1	733	0.0	1560
PO060_RS04365	QAY63367.1|GT2	57.9	290	119	1	1	290	316	602	1.03e-112	343
PO060_RS04405	ARJ39638.1|GT4	42.7	419	234	3	1	418	1	414	3.13e-111	338
PO060_RS04430	UBF11359.1|GT4	70.6	408	112	3	2	401	3	410	2.07e-211	591
PO060_RS11645	AXF51455.1|GH23	30.2	1269	729	32	778	1949	2205	3413	1.51e-129	462
I2E52_RS19065	UVV82277.1|CE20	100	663	0	0	1	663	1	663	0.0	1358
I2E52_RS19110	UVV82286.1|GH130_3	100	378	0	0	1	378	1	378	1.48e-291	791
I2E52_RS04620	ASV45029.1|GH23	29.7	1720	988	56	12	1620	1567	3176	2.18e-161	553
I2E52_RS10075	UVV81591.1|GT4	100	412	0	0	1	412	1	412	5.08e-298	811
I2E52_RS10100	UVV81586.1|GT2	100	622	0	0	1	622	1	622	0.0	1300
I2E52_RS10110	UVV81584.1|GT32	100	235	0	0	1	235	1	235	7.87e-181	499
I2E52_RS10115	UVV81583.1|GT32	100	236	0	0	1	236	1	236	1.59e-185	511
K0F31_RS23355	UVS51304.1|GT4	100	201	0	0	1	201	1	201	1.60e-145	407
K0F31_RS23360	UVS51303.1|GT4	100	198	0	0	1	198	1	198	1.17e-141	397
K0F31_RS23365	UVS51302.1|GT4	100	347	0	0	1	347	1	347	6.16e-257	701
KGH28_RS11705	QQA06603.1|GH78	99.7	734	0	1	1	732	1	734	0.0	1521
NXU88_RS04450	QZU80624.1|GT4	100	408	0	0	5	412	1	408	1.80e-306	832
NXU88_RS11850	UBE45159.1|GH30_2	88.9	495	55	0	1	495	1	495	0.0	948
NXU88_RS11900	UBD71126.1|CBM91|GH43_10	80.0	524	105	0	1	524	1	524	0.0	936
NXU88_RS11910	UDB45763.1|GH51	75.3	640	158	0	3	642	2	641	0.0	1029
NXU88_RS11915	QIU95272.1|GH78	67.0	1147	373	2	23	1163	18	1164	0.0	1597
NXU88_RS17255	UBE44222.1|GT1	99.4	158	1	0	1	158	1	158	3.57e-112	320
NXU88_RS17260	UBE44223.1|GT1	100	174	0	0	1	174	1	174	1.86e-124	352
NXU88_RS17305	QUT38069.1|GT4	50.1	357	177	1	1	357	1	356	6.70e-113	337
NXU88_RS17310	QZU83997.1|GT4	46.1	388	202	3	1	383	1	386	1.33e-112	339
HMPREF2534_RS01645	QBQ55251.1|CBM50	32.8	882	544	16	13	877	40	889	1.13e-118	392
HMPREF2534_RS23000	BCA48818.1|CBM0	98.0	611	11	1	1	610	1	611	0.0	1200
NXW07_RS17420	UON82397.1|GT2	51.2	617	293	6	14	625	4	617	3.75e-223	639
FH717_RS24695	ALJ40802.1|GH43_2	100	309	0	0	1	309	389	697	5.58e-243	678
FH717_RS05145	QUT38879.1|GT4	99.5	391	2	0	1	391	1	391	6.25e-286	778
PO118_RS10210	QUT63350.1|GT4	100	427	0	0	1	427	1	427	0.0	882
PO118_RS10215	QUT63349.1|GT4	100	391	0	0	1	391	1	391	6.60e-297	806
PO118_RS10225	QUT63347.1|GT4	100	396	0	0	1	396	1	396	2.30e-295	803
PO118_RS10255	UVP71796.1|GT4	100	394	0	0	1	394	1	394	1.09e-292	796
NXX94_RS09580	QUT69775.1|GH43_8	98.4	512	8	0	1	512	1	512	0.0	1068
I4W67_RS18355	UVO88682.1|GH29	82.5	650	113	1	1	649	1	650	0.0	1106
I4W67_RS06490	ADV42877.1|GT4	62.4	372	140	0	8	379	1	372	1.75e-159	457
PO059_RS11310	ASV45029.1|GH23	27.7	1726	1018	53	12	1623	1567	3176	1.28e-145	505
PO059_RS04805	WFE86042.1|GH117	58.1	406	164	4	4	404	2	406	1.82e-171	490
BMY23_RS17450	AWW32784.1|CBM32	41.5	779	433	14	6	763	16	792	2.56e-193	580
KQP72_RS05900	UYU77606.1|GT2	100	304	0	0	1	304	1	304	1.91e-227	623
PO108_RS13155	UVR77395.1|GT0	99.7	317	0	1	1	317	1	316	2.03e-217	599
PO108_RS13230	QQA07253.1|PL12_2	100	707	0	0	1	707	1	707	0.0	1432
PO113_RS26310	AGU13702.1|GH3	100	154	0	0	1	154	1	154	1.20e-105	309
PO113_RS26315	BBK85908.1|GH3	100	177	0	0	1	177	786	962	1.12e-120	368
K0F32_RS08125	ABR38397.1|GT4	100	393	0	0	1	393	1	393	3.83e-297	807
K0F32_RS08150	QJR62423.1|GT4	100	389	0	0	1	389	1	389	1.53e-285	777
NXW14_RS07255	UVV87246.1|GT2	100	189	0	0	1	189	1	189	2.04e-133	376
KFX78_RS19820	ALO48610.1|GH24	100	155	0	0	1	155	15	169	6.83e-114	324
GPL09_RS15820	QCY55388.1|GT4	100	378	0	0	1	378	1	378	1.07e-284	774
GPL09_RS15830	AYM48256.1|GT4	100	329	0	0	1	329	1	329	6.43e-234	642
GPL09_RS15835	QCY55385.1|GT4	100	377	0	0	1	377	1	377	9.12e-281	764
GPL09_RS15845	QCY55383.1|GT2	100	257	0	0	1	257	1	257	5.95e-187	517
KHP27_RS19420	UVV86175.1|CBM0	99.2	508	4	0	24	531	1	508	0.0	1055
BJP75_RS13220	UVR94500.1|GT2	83.6	232	38	0	1	232	1	232	4.36e-145	409
NXW11_RS05895	AZI23829.1|GH92	64.7	733	256	3	25	755	23	754	0.0	1045
NXW11_RS05930	QUT26315.1|GH130	85.2	371	54	1	1	371	13	382	3.63e-242	667
K6V27_RS04890	UBD12944.1|GH97	100	649	0	0	1	649	1	649	0.0	1330
K6V27_RS04895	UVS27692.1|CBM32|GH38	100	1191	0	0	1	1191	1	1191	0.0	2393
K6V27_RS04900	UBD12945.1|GH43_28	100	571	0	0	1	571	1	571	0.0	1174
K6V27_RS04905	UBD12946.1|GH2	100	934	0	0	1	934	1	934	0.0	1961
K6V27_RS04915	UBD12948.1|CBM88|CE0	100	491	0	0	1	491	1	491	0.0	1003
K6V27_RS04945	UBD12953.1|GH3	100	824	0	0	1	824	1	824	0.0	1676
K6V27_RS04955	UBD12955.1|GH76	100	399	0	0	1	399	1	399	3.45e-303	823
K6V27_RS12420	UBD09857.1|GH146	100	640	0	0	1	640	1	640	0.0	1323
K6V27_RS12425	ALJ62047.1|GH28	76.0	275	66	0	362	636	511	785	4.89e-143	440
L5B68_RS17670	UBE45428.1|CBM62	91.8	599	49	0	1	599	1	599	0.0	1120
NXW15_RS04090	UVS54443.1|GT4	100	398	0	0	1	398	1	398	4.79e-289	787
NXW15_RS05895	UYU61799.1|CBM32	100	298	0	0	1	298	1	298	1.06e-222	611
I4W64_RS10710	QQA07252.1|GH95	99.4	720	4	0	1	720	1	720	0.0	1479
I4W64_RS03830	ALJ42138.1|GH2	100	874	0	0	1	874	1	874	0.0	1799
J9A10_RS04295	AGL63717.2|GT4	38.5	631	355	7	169	794	107	709	3.50e-140	437
J9A10_RS18445	ASM65217.1|PL35	97.4	611	16	0	3	613	3	613	0.0	1228
J9A10_RS18460	QUU07036.1|GH88	94.9	432	21	1	2	432	2	433	7.68e-308	837
J9A10_RS18465	QRP56496.1|GH154	98.1	423	8	0	1	423	1	423	7.90e-317	859
KFX73_RS04095	QUU08980.1|GH0	88.7	204	23	0	1	204	1	204	2.27e-127	362
KQP59_RS11675	QUT73144.1|GH30_4	100	528	0	0	1	528	1	528	0.0	1112
KQP59_RS11680	QUT73145.1|GH97	100	650	0	0	1	650	1	650	0.0	1355
KQP59_RS11685	QUT73146.1|CBM32	100	446	0	0	1	446	1	446	0.0	897
KQP59_RS11705	QUT73150.1|GH18	100	321	0	0	1	321	1	321	1.91e-231	635
KQP59_RS11730	UVP57106.1|GH18	100	310	0	0	1	310	1	310	2.63e-237	649
KQP59_RS11750	QUT73159.1|GH20	100	815	0	0	1	815	1	815	0.0	1632
KQP59_RS11755	VTR91273.1|GH33	48.2	463	233	3	1	456	8	470	1.28e-145	443
KQP59_RS11815	QUT73172.1|GH92	100	719	0	0	1	719	1	719	0.0	1497
KQP59_RS11840	UYU73758.1|GH3	100	790	0	0	1	790	1	790	0.0	1595
KQP59_RS11845	QUT73178.1|GH38	100	1055	0	0	1	1055	1	1055	0.0	2138
KQP59_RS14105	UYU69440.1|CE20	100	526	0	0	1	526	1	526	0.0	1089
KQP59_RS14135	UVP56927.1|GH127	100	797	0	0	1	797	1	797	0.0	1645
KQP59_RS14145	BCA52129.1|GH97	100	921	0	0	1	921	2	922	0.0	1879
KQP59_RS14150	BCA52130.1|GH127	100	802	0	0	1	802	1	802	0.0	1657
KQP59_RS14340	BCA52161.1|GH16_3	100	373	0	0	1	373	1	373	4.19e-284	772
KQP59_RS14345	BCA52162.1|GH18	100	347	0	0	1	347	1	347	9.12e-259	706
KQP59_RS14485	QUT73018.1|GH2	100	602	0	0	1	602	1	602	0.0	1266
KQP59_RS14490	UYU69507.1|GH182	100	677	0	0	1	677	1	677	0.0	1394
KQP59_RS14500	BCA52191.1|GH105	100	367	0	0	1	367	1	367	4.34e-283	769
KQP59_RS14505	QUT73022.1|GH130	100	382	0	0	1	382	1	382	1.73e-292	794
KQP59_RS14515	QUT73024.1|GH2	100	903	0	0	1	903	1	903	0.0	1865
KQP59_RS14520	UVP44346.1|GH105	100	353	0	0	1	353	1	353	8.62e-276	749
KQP59_RS16605	QUT41656.1|GH130	100	383	0	0	1	383	1	383	2.58e-299	811
KQP59_RS16630	BCA48332.1|GT32	100	224	0	0	1	224	1	224	1.31e-169	470
KQP59_RS16640	UBD13390.1|GH92	100	753	0	0	1	753	1	753	0.0	1567
KQP59_RS16985	QUT69421.1|GH13	100	618	0	0	1	618	1	618	0.0	1276
KQP59_RS16990	QUT69420.1|GH97	100	738	0	0	1	738	1	738	0.0	1533
KQP59_RS17015	QUT69415.1|CBM58|GH13_36	100	692	0	0	1	692	1	692	0.0	1416
KQP59_RS19460	QUT41095.1|CE20	100	477	0	0	1	477	1	477	0.0	978
KQP59_RS19470	QUT73263.1|CBM32|GH31	100	1294	0	0	1	1294	1	1294	0.0	2608
KQP59_RS19520	QUT73252.1|GH3	100	846	0	0	1	846	1	846	0.0	1717
KQP59_RS19550	UYU70452.1|GH95	100	809	0	0	1	809	1	809	0.0	1627
KQP59_RS19560	QUT73244.1|GH36	100	673	0	0	1	673	1	673	0.0	1397
KQP59_RS19570	UYU70456.1|GH36	100	718	0	0	1	718	1	718	0.0	1470
KQP59_RS19600	QUT73235.1|CE20	100	479	0	0	1	479	1	479	0.0	982
KQP59_RS22310	CAE6204650.1|GH28	51.2	601	283	5	2	593	745	1344	8.52e-206	617
KQP59_RS22435	QMW87654.1|GT4	100	396	0	0	1	396	1	396	3.56e-299	812
KQP59_RS22440	QMW87653.1|GT4	100	379	0	0	1	379	1	379	3.99e-276	753
KQP59_RS22445	QMW87652.1|GT4	100	386	0	0	1	386	1	386	1.36e-282	769
KQP59_RS22480	QQN33861.1|GT0	55.9	379	155	4	4	381	2	369	1.23e-142	416
KQP59_RS22600	QUT71422.1|CBM50	100	588	0	0	1	588	1	588	0.0	1159
KQP59_RS24805	UYU71441.1|GH92	100	758	0	0	1	758	1	758	0.0	1593
KQP59_RS24920	AWZ17133.1|GH13_30	33.7	1264	673	29	4	1227	406	1544	3.65e-197	624
KQP59_RS25040	QUT72566.1|PL10_1	100	364	0	0	1	364	1	364	3.03e-277	754
DWY18_RS04075	UBD69356.1|CE6	57.6	271	115	0	26	296	259	529	2.12e-106	333
DWY18_RS04260	WEA01439.1|CBM13	46.9	405	162	12	53	453	50	405	1.04e-103	324
DWY18_RS22240	UYU66902.1|PL1_2	100	579	0	0	1	579	1	579	0.0	1218
DWY18_RS06495	QZU88082.1|GT2	100	323	0	0	1	323	1	323	9.22e-240	656
DWY18_RS06505	UYU96139.1|GT0	100	387	0	0	1	387	1	387	2.76e-287	781
DWY18_RS06515	UHZ87070.1|GT0	62.3	329	124	0	1	329	1	329	3.66e-142	410
DWY18_RS09660	QUT70776.1|GT4	100	360	0	0	1	360	1	360	6.01e-266	725
DWY18_RS09665	BEG59043.1|GT4	51.1	315	150	2	11	325	430	740	1.46e-112	351
DWY18_RS09670	QUT70774.1|GT4	100	391	0	0	1	391	1	391	1.14e-297	808
DWY18_RS09685	QUT70771.1|GT4	100	375	0	0	1	375	1	375	3.41e-275	750
DWY18_RS09695	QUT70769.1|GT2	100	321	0	0	1	321	1	321	1.03e-235	645
DWY18_RS09700	UVP59895.1|GT4	100	431	0	0	1	431	1	431	0.0	897
DWY18_RS09735	QZU89436.1|GH20	100	691	0	0	1	691	1	691	0.0	1413
DWY18_RS09740	QUT70760.1|GH20	100	774	0	0	1	774	1	774	0.0	1586
DWY18_RS09785	UYU96058.1|GH89	100	730	0	0	1	730	1	730	0.0	1553
DWY18_RS09820	QZU78654.1|CE2	100	366	0	0	1	366	1	366	1.24e-277	755
DWY18_RS09830	QZU84072.1|CE20	100	884	0	0	1	884	1	884	0.0	1856
DWY18_RS09950	UYU68485.1|GH138	100	899	0	0	1	899	1	899	0.0	1852
I2D73_RS03335	QUT41482.1|GH2	100	920	0	0	1	920	1	920	0.0	1903
I2D73_RS23530	UYU91191.1|GT4	100	344	0	0	27	370	23	366	8.95e-247	677
I2D73_RS23660	ALJ40176.1|GH2	99.9	855	1	0	1	855	1	855	0.0	1779
I2D73_RS23670	ALJ40174.1|CE20	100	473	0	0	1	473	1	473	0.0	984
I2D73_RS23675	ALJ40173.1|GH173	100	493	0	0	1	493	1	493	0.0	1029
I2D73_RS23680	ALJ40172.1|GH130	100	345	0	0	1	345	1	345	5.54e-268	729
K0G47_RS20280	UBE45259.1|GT4	61.9	431	157	3	1	426	1	429	9.44e-198	558
K0G47_RS20295	UVV51939.1|GT4	100	400	0	0	1	400	1	400	8.78e-302	819
K0G47_RS20310	UQK40852.1|GT0	66.7	424	141	0	6	429	1	424	1.81e-205	578
K0G47_RS20325	UVV51946.1|GT2	100	277	0	0	1	277	1	277	5.16e-207	569
K0G47_RS06320	UBE44846.1|GT4	86.1	380	53	0	1	380	1	380	5.19e-252	692
K0G47_RS06325	UVR91146.1|GT4	96.9	351	11	0	7	357	1	351	2.71e-250	685
K0G47_RS06340	UBE44843.1|GT2	67.7	288	92	1	1	287	1	288	6.62e-142	405
K0G47_RS06345	UVO94858.1|GT4	47.7	344	178	2	1	343	1	343	3.97e-108	324
K0G47_RS13750	UVV81591.1|GT4	78.5	410	88	0	1	410	1	410	5.64e-240	664
K0G47_RS14065	UYU61505.1|GT2	100	346	0	0	1	346	1	346	9.05e-254	693
K0G47_RS14070	UYU61504.1|GT11	100	304	0	0	1	304	1	304	3.43e-230	630
PO115_RS01630	UBD69566.1|GH36	96.6	729	25	0	1	729	1	729	0.0	1453
KSY95_RS18440	UVS47530.1|CBM62	64.8	681	236	3	18	696	1	679	0.0	936
BSIG_RS19440	UYV02596.1|GT4	100	387	0	0	1	387	1	387	2.96e-282	769
BSIG_RS19435	UYV02597.1|GT0	100	354	0	0	18	371	1	354	4.76e-253	693
I2E52_RS17780	UVV81058.1|GH127	100	813	0	0	1	813	1	813	0.0	1700
I2E52_RS01085	UVR99668.1|GT83	43.1	511	285	4	16	522	9	517	1.80e-135	407
I2E52_RS01100	BEI57884.1|GT0	46.8	554	272	6	11	553	1	542	3.87e-169	496
I2E52_RS01105	BBE17716.1|GT2	68.5	241	76	0	2	242	11	251	1.79e-121	350
I2E52_RS22735	QYR11073.1|GT4	43.6	399	217	4	1	392	1	398	2.32e-123	367
I2E52_RS22750	AOP03537.1|GT2	59.1	269	109	1	5	273	6	273	2.14e-108	320
KFX44_RS03315	UVV84401.1|GH130_14	100	343	0	0	1	343	1	343	2.71e-258	704
KFX44_RS03320	UVQ25190.1|GT4	100	730	0	0	1	730	1	730	0.0	1465
I2G92_RS20475	AUG57914.1|GT4	45.9	427	226	4	3	426	466	890	3.66e-126	392
