system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
156	CGC-Finder Model	PUL	11, 12, 2, 2, 8, 8	FE838_RS12660	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23345		NC_004663.1	6063874	6065208	-	False	split, split, split, split, split, split	DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein, DUF1735 domain-containing protein
433	CGC-Finder Model	PUL	3, 3, 4, 4, 5	FE838_RS12670	shell	TC, TC, TC, TC, TC		BT_RS23355		NC_004663.1	6067146	6070595	-	False	split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
156	CGC-Finder Model	PUL	20, 21, 25, 28, 6, 6	FE838_RS12675	shell	STP, STP, STP, STP, STP, STP		BT_RS23360		NC_004663.1	6070725	6071939	-	False	split, split, split, split, split, split	FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein
156	CGC-Finder Model	PUL	1, 1, 12, 12, 16, 18	FE838_RS12680	shell	STP, STP, STP, STP, STP, STP		BT_RS23365		NC_004663.1	6072022	6072615	-	False	split, split, split, split, split, split	sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor
121	CGC-Finder Model	PUL	10, 13, 14, 14, 16, 17, 17, 20, 3, 4, 9	KQP59_RS16090	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23370		NC_004663.1	6072867	6073886	-	False	split, split, split, split, split, split, split, split, split, split, split	inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter, inorganic phosphate transporter
121	CGC-Finder Model	PUL	17, 17, 5, 5, 5, 6, 6, 6, 7, 7	KQP59_RS16080	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23380		NC_004663.1	6074630	6075271	-	False	split, split, split, split, split, split, split, split, split, split	DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein, DedA family protein
114	CGC-Finder Model	PUL	11, 11, 11, 13, 18, 19, 19, 21, 22, 22, 23, 26, 30	KQP59_RS15955	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23505		NC_004663.1	6113157	6114986	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split	potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG, potassium transporter TrkG
104	CGC-Finder Model	PUL	13, 14, 15, 19, 22, 7	KQP59_RS05035	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05890		NC_004663.1	1454709	1455608	+	False	split, split, split, split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
104	CGC-Finder Model	PUL	1, 1, 1, 15, 16, 2	KQP59_RS05030	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05895		NC_004663.1	1455628	1456815	+	False	split, split, split, split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
110	CGC-Finder Model	PUL	12, 12, 13, 13, 14, 14, 15	KQP59_RS03085	persistent	TC, TC, TC, TC, TC, TC, TC		BT_RS06030		NC_004663.1	1489045	1490400	+	False	split, split, split, split, split, split, split	MATE family efflux transporter, MATE family efflux transporter, MATE family efflux transporter, MATE family efflux transporter, MATE family efflux transporter, MATE family efflux transporter, MATE family efflux transporter
110	CGC-Finder Model	PUL	10, 10, 11, 8, 9, 9, 9	KQP59_RS03090	persistent	TC, TC, TC, TC, TC, TC, TC		BT_RS06035		NC_004663.1	1490546	1491262	+	False	split, split, split, split, split, split, split	OmpA family protein, OmpA family protein, OmpA family protein, OmpA family protein, OmpA family protein, OmpA family protein, OmpA family protein
110	CGC-Finder Model	PUL	11, 11, 12, 12, 13, 13	BMZ52_RS03455	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS06040		NC_004663.1	1491240	1491986	+	False	split, split, split, split, split, split	monofunctional biosynthetic peptidoglycan transglycosylase, monofunctional biosynthetic peptidoglycan transglycosylase, monofunctional biosynthetic peptidoglycan transglycosylase, monofunctional biosynthetic peptidoglycan transglycosylase, monofunctional biosynthetic peptidoglycan transglycosylase, monofunctional biosynthetic peptidoglycan transglycosylase
110	CGC-Finder Model	PUL	4, 6, 6, 6, 7, 7, 7, 8	I2F88_RS12160	persistent	STP, STP, STP, STP, STP, STP, STP, STP		BT_RS06050		NC_004663.1	1494056	1494559	-	False	split, split, split, split, split, split, split, split	RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor
110	CGC-Finder Model	PUL	15, 15, 16, 17, 21, 9	KQP59_RS03115	persistent	TC, TC, TC, TC, TC, TC		BT_RS06060		NC_004663.1	1495375	1496337	+	False	split, split, split, split, split, split	M48 family metallopeptidase, M48 family metallopeptidase, M48 family metallopeptidase, M48 family metallopeptidase, M48 family metallopeptidase, M48 family metallopeptidase
110	CGC-Finder Model	PUL	11, 21, 23, 23, 23, 27, 31	KQP59_RS03125	persistent	TC, TC, TC, TC, TC, TC, TC		BT_RS06070		NC_004663.1	1496933	1497562	-	False	split, split, split, split, split, split, split	trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein, trimeric intracellular cation channel family protein
110	CGC-Finder Model	PUL	13, 15, 15, 17, 18, 5	KQP59_RS03135	persistent	TC, TC, TC, TC, TC, TC		BT_RS06080		NC_004663.1	1499145	1501721	+	False	split, split, split, split, split, split	DUF5686 and carboxypeptidase-like regulatory domain-containing protein, DUF5686 and carboxypeptidase-like regulatory domain-containing protein, DUF5686 and carboxypeptidase-like regulatory domain-containing protein, DUF5686 and carboxypeptidase-like regulatory domain-containing protein, DUF5686 and carboxypeptidase-like regulatory domain-containing protein, DUF5686 and carboxypeptidase-like regulatory domain-containing protein
110	CGC-Finder Model	PUL	18, 19, 20, 20, 24, 27, 7	KQP59_RS03140	persistent	STP, STP, STP, STP, STP, STP, STP		BT_RS06085		NC_004663.1	1501726	1502994	+	False	split, split, split, split, split, split, split	replication-associated recombination protein A, replication-associated recombination protein A, replication-associated recombination protein A, replication-associated recombination protein A, replication-associated recombination protein A, replication-associated recombination protein A, replication-associated recombination protein A
110	CGC-Finder Model	PUL	3, 5, 5, 5, 6, 6, 6, 7	I2F88_RS12160	persistent	STP, STP, STP, STP, STP, STP, STP, STP		BT_RS12045		NC_004663.1	2971851	2972354	+	False	split, split, split, split, split, split, split, split	RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor
110	CGC-Finder Model	PUL	1, 3, 3, 3, 4, 4, 4, 5	I2F88_RS12160	persistent	STP, STP, STP, STP, STP, STP, STP, STP		BT_RS12990		NC_004663.1	3206763	3207266	+	False	split, split, split, split, split, split, split, split	RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor
110	CGC-Finder Model	PUL	2, 4, 4, 4, 5, 5, 5, 6	I2F88_RS12160	persistent	STP, STP, STP, STP, STP, STP, STP, STP		BT_RS17495		NC_004663.1	4452980	4453483	-	False	split, split, split, split, split, split, split, split	RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor
144	CGC-Finder Model	PUL	15, 16, 17, 18, 22, 24	KQP59_RS18000	persistent	STP, STP, STP, STP, STP, STP		BT_RS17510		NC_004663.1	4455570	4456922	-	False	split, split, split, split, split, split	deoxyguanosinetriphosphate triphosphohydrolase, deoxyguanosinetriphosphate triphosphohydrolase, deoxyguanosinetriphosphate triphosphohydrolase, deoxyguanosinetriphosphate triphosphohydrolase, deoxyguanosinetriphosphate triphosphohydrolase, deoxyguanosinetriphosphate triphosphohydrolase
284	CGC-Finder Model	PUL	1, 1, 1, 1, 19, 2, 2, 2, 2, 2, 26, 6	KQP59_RS17980	persistent	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS17530		NC_004663.1	4459829	4461136	+	False	split, split, split, split, split, split, split, split, split, split, split, split	peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein, peptidoglycan DD-metalloendopeptidase family protein
284	CGC-Finder Model	PUL	10, 3, 3, 4, 4, 4, 5, 5, 6, 8, 8, 9	KQP59_RS17975	persistent	TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF		BT_RS17535		NC_004663.1	4461160	4465197	+	False	split, split, split, split, split, split, split, split, split, split, split, split	hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor
169	CGC-Finder Model	PUL	19, 2, 3, 3, 3, 7	KQP59_RS17890	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS17700		NC_004663.1	4515517	4516995	+	False	split, split, split, split, split, split	glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein
61	CGC-Finder Model	PUL	25	KQP59_RS17650	persistent	TC		BT_RS17925		NC_004663.1	4589767	4591572	+	False	split	AMP-dependent synthetase/ligase
191	CGC-Finder Model	PUL	4, 7, 7, 8	DWY18_RS14310	shell	TC, TC, TC, TC		BT_RS21010		NC_004663.1	5474559	5477825	+	False	split, split, split, split	SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein, SusC/RagA family TonB-linked outer membrane protein
191	CGC-Finder Model	PUL	21, 21, 22, 3	DWY18_RS14305	shell	TC, TC, TC, TC		BT_RS21015		NC_004663.1	5477838	5479424	+	False	split, split, split, split	RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein
191	CGC-Finder Model	PUL	19, 19, 2, 20	DWY18_RS14290	shell	TC, TC, TC, TC		BT_RS21030		NC_004663.1	5482943	5486095	+	False	split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
191	CGC-Finder Model	PUL	10, 11, 9, 9	DWY18_RS14280	shell	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21040		NC_004663.1	5487885	5489492	+	False	split, split, split, split	DUF4990 domain-containing protein, DUF4990 domain-containing protein, DUF4990 domain-containing protein, DUF4990 domain-containing protein
455	CGC-Finder Model	PUL	12, 2	KQP59_RS16630	shell	CAZyme, CAZyme		BT_RS19040		NC_004663.1	4900133	4900807	-	False	split, split	glycosyltransferase, glycosyltransferase
455	CGC-Finder Model	PUL	1, 4	K0G62_RS16560	shell	CAZyme, CAZyme		BT_RS19045		NC_004663.1	4900829	4901530	-	False	split, split	glycosyltransferase, glycosyltransferase
125	CGC-Finder Model	PUL	10, 11, 13, 14, 17, 23, 9, 9, 9, 9, 9, 9, 9, 9	KQP59_RS15870	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23590		NC_004663.1	6139160	6140737	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase
125	CGC-Finder Model	PUL	10, 11, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9	DWY18_RS03835	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23595		NC_004663.1	6140802	6143240	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein, glycoside hydrolase N-terminal domain-containing protein
125	CGC-Finder Model	PUL	18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6	KQP59_RS15855	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23605		NC_004663.1	6145069	6147756	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein
125	CGC-Finder Model	PUL	27, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 9	PO115_RS01465	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23615		NC_004663.1	6149376	6150440	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein, mechanosensitive ion channel family protein
125	CGC-Finder Model	PUL	2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4	KQP59_RS15835	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23620		NC_004663.1	6150497	6152464	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase, type I pullulanase
125	CGC-Finder Model	PUL	10, 13, 15, 17, 22, 8, 8, 8, 8, 8, 8, 8, 8, 9	KQP59_RS15830	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23625		NC_004663.1	6152762	6154207	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase, alpha-amylase
125	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25	NXW18_RS21645	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23640		NC_004663.1	6158768	6159877	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit
125	CGC-Finder Model	PUL	10, 10, 10, 10, 10, 10, 10, 10, 12, 14, 16, 18, 24	EAJ10_RS05715	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23645		NC_004663.1	6159884	6162991	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split	CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter
125	CGC-Finder Model	PUL	12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5	KQP59_RS15790	persistent	STP, STP, STP, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF		BT_RS23665		NC_004663.1	6165702	6167471	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator
133	CGC-Finder Model	PUL	21, 25, 8	KQP59_RS04110	persistent	TC, TC, TC		BT_RS08830		NC_004663.1	2147892	2149322	-	False	split, split, split	carbon starvation protein A, carbon starvation protein A, carbon starvation protein A
100	CGC-Finder Model	PUL	11, 11, 11, 12, 12, 9, 9	K0G47_RS05305	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05105		NC_004663.1	1266184	1267698	-	False	split, split, split, split, split, split, split	fimbrillin family protein, fimbrillin family protein, fimbrillin family protein, fimbrillin family protein, fimbrillin family protein, fimbrillin family protein, fimbrillin family protein
111	CGC-Finder Model	PUL	6, 7, 7, 7, 8, 8, 8	K0G24_RS11430	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15470		NC_004663.1	3869864	3871420	+	False	split, split, split, split, split, split, split	sulfatase, sulfatase, sulfatase, sulfatase, sulfatase, sulfatase, sulfatase
86	CGC-Finder Model	PUL	17	KQP59_RS23110	persistent	STP		BT_RS06370		NC_004663.1	1567483	1567830	-	False	split	helix-turn-helix domain-containing protein
86	CGC-Finder Model	PUL	15	KQP59_RS23125	shell	STP		BT_RS06385		NC_004663.1	1572150	1572950	-	False	split	LytTR family DNA-binding domain-containing protein
86	CGC-Finder Model	PUL	8	KQP59_RS23130	shell	TC		BT_RS06390		NC_004663.1	1572943	1573998	-	False	split	histidine kinase
86	CGC-Finder Model	PUL	12	KQP59_RS23140	shell	TC		BT_RS06400		NC_004663.1	1575322	1578354	-	False	split	efflux RND transporter permease subunit
86	CGC-Finder Model	PUL	6	KQP59_RS23150	persistent	TC		BT_RS06410		NC_004663.1	1579631	1580932	+	False	split	Na+/H+ antiporter NhaC family protein
86	CGC-Finder Model	PUL	23	KQP59_RS23160	persistent	STP		BT_RS06420		NC_004663.1	1581772	1582767	+	False	split	GntR family transcriptional regulator
394	CGC-Finder Model	PUL	14, 7	NXX00_RS04955	shell	CAZyme, CAZyme		BT_RS16000		NC_004663.1	4028701	4030428	-	False	split, split	right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein
394	CGC-Finder Model	PUL	24, 8	KQP72_RS24565	shell	CAZyme, CAZyme		BT_RS16010		NC_004663.1	4031331	4032236	+	False	split, split	glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein
214	CGC-Finder Model	PUL	1, 1, 1, 2	NXX05_RS04670	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS16015		NC_004663.1	4032274	4034298	+	False	split, split, split, split	glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein
284	CGC-Finder Model	PUL	11, 12, 16, 5, 6, 6, 6, 7, 7, 9	KQP59_RS17970	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS17540		NC_004663.1	4465787	4466884	+	False	split, split, split, split, split, split, split, split, split, split	glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein
284	CGC-Finder Model	PUL	13, 2, 5, 5	KQP59_RS14645	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS17555		NC_004663.1	4469216	4470634	-	False	split, split, split, split	Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase
284	CGC-Finder Model	PUL	3, 4, 7, 8	KQP59_RS14655	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS17560		NC_004663.1	4470931	4472223	-	False	split, split, split, split	Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase, Gfo/Idh/MocA family oxidoreductase
284	CGC-Finder Model	PUL	12, 14, 28, 7	I2D73_RS19600	shell	TC, TC, TC, TC		BT_RS17575		NC_004663.1	4475408	4478527	-	False	split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
122	CGC-Finder Model	PUL	20, 22, 23, 23, 23, 23, 23, 23, 25	K0G56_RS09555	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18575		NC_004663.1	4786373	4788268	+	False	split, split, split, split, split, split, split, split, split	family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase, family 16 glycosylhydrolase
122	CGC-Finder Model	PUL	11, 14, 16, 16, 16, 16, 16, 17	DWY18_RS20045	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18580		NC_004663.1	4788522	4789589	+	False	split, split, split, split, split, split, split, split	glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein, glycoside hydrolase family 43 protein
122	CGC-Finder Model	PUL	3, 6, 6, 6, 7, 7, 7, 7, 7	PO035_RS10935	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18585		NC_004663.1	4789593	4790888	+	False	split, split, split, split, split, split, split, split, split	BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein, BNR repeat-containing protein
122	CGC-Finder Model	PUL	10, 10, 10, 11, 11, 11, 11, 11, 7	I2E52_RS18225	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18590		NC_004663.1	4790893	4792038	+	False	split, split, split, split, split, split, split, split, split	glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein
