PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0474,-,FJOH_RS08105,WP_012023639.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023639.1,9647 - 11111 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0474,-,FJOH_RS08110,WP_012023640.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023640.1,11144 - 13412 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0474,-,FJOH_RS08110,WP_012023640.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023640.1,11144 - 13412 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0474,-,FJOH_RS08120,WP_012023642.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023642.1,14429 - 15854 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,3.2.1.75
PUL0474,-,FJOH_RS08125,WP_012023643.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023643.1,15865 - 18097 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,bglX,FJOH_RS19995,WP_012025838.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025838.1,0 - 2280 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,3.2.1.21
PUL0480,-,FJOH_RS20000,WP_012025839.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025839.1,2642 - 6797 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20005,WP_012025840.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025840.1,7237 - 10342 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20005,WP_012025840.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025840.1,7237 - 10342 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20005,WP_012025840.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025840.1,7237 - 10342 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20020,WP_012025843.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025843.1,13384 - 14776 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,3.2.1.8
PUL0480,-,FJOH_RS20025,WP_012025844.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025844.1,14969 - 15884 (-),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20030,WP_012025845.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025845.1,16114 - 17407 (-),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0480,-,FJOH_RS20035,WP_012025846.1,https://www.ncbi.nlm.nih.gov/protein/WP_012025846.1,18191 - 19652 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0508,bxlD,-,BAD02386.1,https://www.ncbi.nlm.nih.gov/protein/BAD02386.1,1203 - 2514 (+),AB110645.1,https://www.ncbi.nlm.nih.gov/nuccore/AB110645.1,-
PUL0508,bxlC,-,BAD02387.1,https://www.ncbi.nlm.nih.gov/protein/BAD02387.1,2531 - 3407 (+),AB110645.1,https://www.ncbi.nlm.nih.gov/nuccore/AB110645.1,-
PUL0508,bxlB,-,BAD02388.1,https://www.ncbi.nlm.nih.gov/protein/BAD02388.1,3411 - 4317 (+),AB110645.1,https://www.ncbi.nlm.nih.gov/nuccore/AB110645.1,-
PUL0508,bxlA,-,BAD02389.1,https://www.ncbi.nlm.nih.gov/protein/BAD02389.1,4361 - 6674 (+),AB110645.1,https://www.ncbi.nlm.nih.gov/nuccore/AB110645.1,-
PUL0520,xynT,-,AAQ62863.1,https://www.ncbi.nlm.nih.gov/protein/AAQ62863.1,126 - 1581 (+),AY297960.1,https://www.ncbi.nlm.nih.gov/nuccore/AY297960.1,-
PUL0520,xynB,-,AAQ62864.1,https://www.ncbi.nlm.nih.gov/protein/AAQ62864.1,1638 - 3318 (+),AY297960.1,https://www.ncbi.nlm.nih.gov/nuccore/AY297960.1,-
PUL0533,-,BcellWH2_00953,ALJ58215.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58215.1,4198 - 6778 (-),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00954,ALJ58216.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58216.1,7146 - 10287 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00954,ALJ58216.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58216.1,7146 - 10287 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00956,ALJ58218.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58218.1,12213 - 15039 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00956,ALJ58218.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58218.1,12213 - 15039 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00956,ALJ58218.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58218.1,12213 - 15039 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,-,BcellWH2_00959,ALJ58221.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58221.1,17929 - 20143 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,-
PUL0533,xynC_1,BcellWH2_00960,ALJ58222.1,https://www.ncbi.nlm.nih.gov/protein/ALJ58222.1,20154 - 21795 (+),CP012801.1,https://www.ncbi.nlm.nih.gov/nuccore/CP012801.1,3.2.1.136
PUL0542,xynD,-,ABI49930.1,https://www.ncbi.nlm.nih.gov/protein/ABI49930.1,237 - 1965 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynC,-,ABI49931.1,https://www.ncbi.nlm.nih.gov/protein/ABI49931.1,1957 - 2737 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynE,-,ABI49932.1,https://www.ncbi.nlm.nih.gov/protein/ABI49932.1,2841 - 4167 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynF,-,ABI49933.1,https://www.ncbi.nlm.nih.gov/protein/ABI49933.1,4229 - 5099 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynG,-,ABI49934.1,https://www.ncbi.nlm.nih.gov/protein/ABI49934.1,5113 - 5980 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynG,-,ABI49934.1,https://www.ncbi.nlm.nih.gov/protein/ABI49934.1,5113 - 5980 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,axe1,-,ABI49936.1,https://www.ncbi.nlm.nih.gov/protein/ABI49936.1,7164 - 7779 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynB2,-,ABI49956.1,https://www.ncbi.nlm.nih.gov/protein/ABI49956.1,7858 - 9976 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynA2,-,ABI49937.2,https://www.ncbi.nlm.nih.gov/protein/ABI49937.2,9978 - 10974 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynA2,-,ABI49937.2,https://www.ncbi.nlm.nih.gov/protein/ABI49937.2,9978 - 10974 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,aguF,-,ABI49938.1,https://www.ncbi.nlm.nih.gov/protein/ABI49938.1,14708 - 15791 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,aguG,-,ABI49939.1,https://www.ncbi.nlm.nih.gov/protein/ABI49939.1,15806 - 16697 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,aguA,-,ABI49940.1,https://www.ncbi.nlm.nih.gov/protein/ABI49940.1,16714 - 18754 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynB1,-,ABI49941.1,https://www.ncbi.nlm.nih.gov/protein/ABI49941.1,18769 - 20284 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,kdgK,-,ABI49942.1,https://www.ncbi.nlm.nih.gov/protein/ABI49942.1,20315 - 21260 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,kdgK,-,ABI49942.1,https://www.ncbi.nlm.nih.gov/protein/ABI49942.1,20315 - 21260 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,uxuR,-,ABI49944.1,https://www.ncbi.nlm.nih.gov/protein/ABI49944.1,21990 - 22740 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,uxuR,-,ABI49944.1,https://www.ncbi.nlm.nih.gov/protein/ABI49944.1,21990 - 22740 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,uxuR,-,ABI49944.1,https://www.ncbi.nlm.nih.gov/protein/ABI49944.1,21990 - 22740 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,uxuR,-,ABI49944.1,https://www.ncbi.nlm.nih.gov/protein/ABI49944.1,21990 - 22740 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,orfA,-,ABI49948.1,https://www.ncbi.nlm.nih.gov/protein/ABI49948.1,26218 - 26863 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,orfA,-,ABI49948.1,https://www.ncbi.nlm.nih.gov/protein/ABI49948.1,26218 - 26863 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,orfA,-,ABI49948.1,https://www.ncbi.nlm.nih.gov/protein/ABI49948.1,26218 - 26863 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,orfC,-,ABI49950.1,https://www.ncbi.nlm.nih.gov/protein/ABI49950.1,29077 - 29878 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynA,-,ABI49951.1,https://www.ncbi.nlm.nih.gov/protein/ABI49951.1,30215 - 31563 (-),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynA,-,ABI49951.1,https://www.ncbi.nlm.nih.gov/protein/ABI49951.1,30215 - 31563 (-),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynA,-,ABI49951.1,https://www.ncbi.nlm.nih.gov/protein/ABI49951.1,30215 - 31563 (-),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0542,xynB3,-,ABI49959.1,https://www.ncbi.nlm.nih.gov/protein/ABI49959.1,33619 - 35227 (+),DQ868502.2,https://www.ncbi.nlm.nih.gov/nuccore/DQ868502.2,-
PUL0553,-,BXY_29170,CBK67940.1,https://www.ncbi.nlm.nih.gov/protein/CBK67940.1,0 - 1605 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29180,CBK67941.1,https://www.ncbi.nlm.nih.gov/protein/CBK67941.1,1701 - 4287 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.21
PUL0553,-,BXY_29180,CBK67941.1,https://www.ncbi.nlm.nih.gov/protein/CBK67941.1,1701 - 4287 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.21
PUL0553,-,BXY_29200,CBK67943.1,https://www.ncbi.nlm.nih.gov/protein/CBK67943.1,4779 - 6447 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.55
PUL0553,-,BXY_29210,CBK67944.1,https://www.ncbi.nlm.nih.gov/protein/CBK67944.1,6472 - 8917 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29220,CBK67945.1,https://www.ncbi.nlm.nih.gov/protein/CBK67945.1,8938 - 10915 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29230,CBK67946.1,https://www.ncbi.nlm.nih.gov/protein/CBK67946.1,10934 - 12266 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29240,CBK67947.1,https://www.ncbi.nlm.nih.gov/protein/CBK67947.1,12554 - 13913 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.55
PUL0553,-,BXY_29250,CBK67948.1,https://www.ncbi.nlm.nih.gov/protein/CBK67948.1,14033 - 17177 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29250,CBK67948.1,https://www.ncbi.nlm.nih.gov/protein/CBK67948.1,14033 - 17177 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29250,CBK67948.1,https://www.ncbi.nlm.nih.gov/protein/CBK67948.1,14033 - 17177 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29250,CBK67948.1,https://www.ncbi.nlm.nih.gov/protein/CBK67948.1,14033 - 17177 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29250,CBK67948.1,https://www.ncbi.nlm.nih.gov/protein/CBK67948.1,14033 - 17177 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29300,CBK67953.1,https://www.ncbi.nlm.nih.gov/protein/CBK67953.1,24879 - 27144 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29300,CBK67953.1,https://www.ncbi.nlm.nih.gov/protein/CBK67953.1,24879 - 27144 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29320,CBK67955.1,https://www.ncbi.nlm.nih.gov/protein/CBK67955.1,28005 - 29964 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29330,CBK67956.1,https://www.ncbi.nlm.nih.gov/protein/CBK67956.1,30088 - 31912 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29340,CBK67957.1,https://www.ncbi.nlm.nih.gov/protein/CBK67957.1,31919 - 33305 (+),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29350,CBK67958.1,https://www.ncbi.nlm.nih.gov/protein/CBK67958.1,33326 - 37346 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29360,CBK67959.1,https://www.ncbi.nlm.nih.gov/protein/CBK67959.1,37504 - 39940 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0553,-,BXY_29370,CBK67960.1,https://www.ncbi.nlm.nih.gov/protein/CBK67960.1,40649 - 43220 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0592,-,Pjdr2_1320,ACS99995.1,https://www.ncbi.nlm.nih.gov/protein/ACS99995.1,3436 - 5149 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0592,-,Pjdr2_1321,ACS99996.1,https://www.ncbi.nlm.nih.gov/protein/ACS99996.1,5238 - 6210 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0592,-,Pjdr2_1322,ACS99997.1,https://www.ncbi.nlm.nih.gov/protein/ACS99997.1,6249 - 7170 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0592,-,Pjdr2_1323,ACS99998.1,https://www.ncbi.nlm.nih.gov/protein/ACS99998.1,7266 - 9330 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,3.2.1.139
PUL0592,-,Pjdr2_1324,ACS99999.1,https://www.ncbi.nlm.nih.gov/protein/ACS99999.1,9357 - 10383 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,3.2.1.8
PUL0592,-,Pjdr2_1325,ACT00001.1,https://www.ncbi.nlm.nih.gov/protein/ACT00001.1,10379 - 11945 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,3.2.1.37
PUL0594,-,Pjdr2_3596,ACT02228.1,https://www.ncbi.nlm.nih.gov/protein/ACT02228.1,0 - 1791 (-),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0594,-,Pjdr2_3597,ACT02229.1,https://www.ncbi.nlm.nih.gov/protein/ACT02229.1,1796 - 3116 (-),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0594,-,Pjdr2_3598,ACT02230.1,https://www.ncbi.nlm.nih.gov/protein/ACT02230.1,3364 - 4264 (-),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,-
PUL0594,-,Pjdr2_3599,ACT02231.1,https://www.ncbi.nlm.nih.gov/protein/ACT02231.1,4402 - 5914 (+),CP001656.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001656.1,3.2.1.55
PUL0598,-,Clocel_0589,ADL50360.1,https://www.ncbi.nlm.nih.gov/protein/ADL50360.1,0 - 2310 (+),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,3.2.1.51
PUL0599,-,Clocel_2593,ADL52303.1,https://www.ncbi.nlm.nih.gov/protein/ADL52303.1,813 - 2610 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,-
PUL0599,-,Clocel_2594,ADL52304.1,https://www.ncbi.nlm.nih.gov/protein/ADL52304.1,2620 - 3889 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,-
PUL0599,-,Clocel_2595,ADL52305.1,https://www.ncbi.nlm.nih.gov/protein/ADL52305.1,4122 - 5709 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,3.2.1.37
PUL0599,-,Clocel_2595,ADL52305.1,https://www.ncbi.nlm.nih.gov/protein/ADL52305.1,4122 - 5709 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,3.2.1.37
PUL0599,-,Clocel_2597,ADL52307.1,https://www.ncbi.nlm.nih.gov/protein/ADL52307.1,6861 - 7893 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,-
PUL0599,-,Clocel_2598,ADL52308.1,https://www.ncbi.nlm.nih.gov/protein/ADL52308.1,7895 - 9389 (-),CP002160.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002160.1,-
PUL0602,-,Geoth_2250,AEH48179.1,https://www.ncbi.nlm.nih.gov/protein/AEH48179.1,9318 - 10557 (+),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,3.2.1.8
PUL0602,-,Geoth_2251,AEH48180.1,https://www.ncbi.nlm.nih.gov/protein/AEH48180.1,10627 - 11272 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2251,AEH48180.1,https://www.ncbi.nlm.nih.gov/protein/AEH48180.1,10627 - 11272 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2251,AEH48180.1,https://www.ncbi.nlm.nih.gov/protein/AEH48180.1,10627 - 11272 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2251,AEH48180.1,https://www.ncbi.nlm.nih.gov/protein/AEH48180.1,10627 - 11272 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2255,AEH48184.1,https://www.ncbi.nlm.nih.gov/protein/AEH48184.1,14883 - 15582 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2255,AEH48184.1,https://www.ncbi.nlm.nih.gov/protein/AEH48184.1,14883 - 15582 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2257,AEH48186.1,https://www.ncbi.nlm.nih.gov/protein/AEH48186.1,16384 - 17338 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,2.7.1.45
PUL0602,-,Geoth_2258,AEH48187.1,https://www.ncbi.nlm.nih.gov/protein/AEH48187.1,17401 - 18913 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,3.2.1.37
PUL0602,-,Geoth_2259,AEH48188.1,https://www.ncbi.nlm.nih.gov/protein/AEH48188.1,18928 - 20980 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,3.2.1.139
PUL0602,-,Geoth_2260,AEH48189.1,https://www.ncbi.nlm.nih.gov/protein/AEH48189.1,20995 - 21886 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2261,AEH48190.1,https://www.ncbi.nlm.nih.gov/protein/AEH48190.1,21899 - 22847 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2262,AEH48191.1,https://www.ncbi.nlm.nih.gov/protein/AEH48191.1,22964 - 24611 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2264,AEH48192.1,https://www.ncbi.nlm.nih.gov/protein/AEH48192.1,26774 - 27770 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,3.2.1.8
PUL0602,-,Geoth_2265,AEH48193.1,https://www.ncbi.nlm.nih.gov/protein/AEH48193.1,27772 - 29890 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,3.2.1.37
PUL0602,-,Geoth_2266,AEH48194.1,https://www.ncbi.nlm.nih.gov/protein/AEH48194.1,30054 - 30675 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2266,AEH48194.1,https://www.ncbi.nlm.nih.gov/protein/AEH48194.1,30054 - 30675 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2268,AEH48196.1,https://www.ncbi.nlm.nih.gov/protein/AEH48196.1,32086 - 32953 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2269,AEH48197.1,https://www.ncbi.nlm.nih.gov/protein/AEH48197.1,32970 - 33837 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2270,AEH48198.1,https://www.ncbi.nlm.nih.gov/protein/AEH48198.1,34001 - 35324 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2271,AEH48199.1,https://www.ncbi.nlm.nih.gov/protein/AEH48199.1,35436 - 36225 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0602,-,Geoth_2272,AEH48200.1,https://www.ncbi.nlm.nih.gov/protein/AEH48200.1,36224 - 38030 (-),CP002835.1,https://www.ncbi.nlm.nih.gov/nuccore/CP002835.1,-
PUL0610,-,Rmar_1068,ACY47960.1,https://www.ncbi.nlm.nih.gov/protein/ACY47960.1,1476 - 3870 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1069,ACY47961.1,https://www.ncbi.nlm.nih.gov/protein/ACY47961.1,4025 - 7019 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1069,ACY47961.1,https://www.ncbi.nlm.nih.gov/protein/ACY47961.1,4025 - 7019 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1069,ACY47961.1,https://www.ncbi.nlm.nih.gov/protein/ACY47961.1,4025 - 7019 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1069,ACY47961.1,https://www.ncbi.nlm.nih.gov/protein/ACY47961.1,4025 - 7019 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1069,ACY47961.1,https://www.ncbi.nlm.nih.gov/protein/ACY47961.1,4025 - 7019 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1074,ACY47966.1,https://www.ncbi.nlm.nih.gov/protein/ACY47966.1,15959 - 17456 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1075,ACY47967.1,https://www.ncbi.nlm.nih.gov/protein/ACY47967.1,17496 - 18060 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1076,ACY47968.1,https://www.ncbi.nlm.nih.gov/protein/ACY47968.1,18135 - 19179 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1077,ACY47969.1,https://www.ncbi.nlm.nih.gov/protein/ACY47969.1,19250 - 22694 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1078,ACY47970.1,https://www.ncbi.nlm.nih.gov/protein/ACY47970.1,22740 - 24270 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1079,ACY47971.1,https://www.ncbi.nlm.nih.gov/protein/ACY47971.1,24403 - 26584 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,3.2.1.139
PUL0610,-,Rmar_1080,ACY47972.1,https://www.ncbi.nlm.nih.gov/protein/ACY47972.1,26647 - 29026 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
PUL0610,-,Rmar_1081,ACY47973.1,https://www.ncbi.nlm.nih.gov/protein/ACY47973.1,29085 - 31440 (+),CP001807.1,https://www.ncbi.nlm.nih.gov/nuccore/CP001807.1,-
