Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
Sigma70_r4_2	54	WP_008766886.1	183	1.1947913151788276e-13	4	54	122	172	0.9444444444444444	STP	STP
2.A.20.1.4	334	WP_008766890.1	339	2.46e-100	9	327	3	331	97.1	TC	TC
Sigma70_r2	71	WP_008766891.1	197	4.686076334119714e-07	2	69	26	91	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008766891.1	197	2.9716680777479906e-12	3	54	125	176	0.9629629629629628	STP	STP
FecR	96	WP_008766892.1	404	2.4028977783250242e-19	5	95	198	289	0.9479166666666666	STP	STP
1.B.14.6.17	1041	WP_008766893.1	1149	1.27e-80	27	1041	130	1147	88.6	TC	TC
S1_15	520	WP_008766896.1	519	0.0	2	520	1	519	100.0	SULFATLAS	Sulfatase
2.A.103.1.10	424	WP_008766924.1	485	6.31e-95	11	420	13	481	96.7	TC	TC
9.B.157.1.5	366	WP_008766925.1	280	8.01e-07	160	297	128	265	49.3	TC	TC
M16.UNB	336	WP_008766931.1	412	5.5699999999999986e-241	1	336	8	343	81.6	PEPTIDASE	Peptidase
0043707	64	WP_008766965.1	184	2.7850975704103024e-08	3	63	8	69	0.953125	TF	TF
AraC_binding	136	WP_008766965.1	184	9.053963143862596e-05	18	71	126	179	0.3970588235294117	STP	STP
8.A.46.2.1	514	WP_008766966.1	521	3.07e-98	1	510	1	513	98.5	TC	TC
9.B.34.1.7	802	WP_008766976.1	1330	2.5100000000000004e-27	313	668	805	1179	28.2	TC	TC
HTH_AraC	42	WP_008766976.1	1330	2.3745505839556856e-09	2	41	1288	1325	0.9523809523809524	TF	TF
Y_Y_Y	66	WP_008766976.1	1330	1.4050086221349538e-15	1	65	708	772	0.9848484848484848	STP	STP
HisKA	64	WP_008766976.1	1330	1.4362842929515095e-05	2	62	813	876	0.953125	STP	STP
HATPase_c	111	WP_008766976.1	1330	1.0230598586240872e-20	2	109	925	1034	0.972972972972973	STP	STP
Response_reg	112	WP_008766976.1	1330	1.4759201770104542e-24	1	108	1080	1187	0.9642857142857144	STP	STP
HTH_18	81	WP_008766976.1	1330	1.746152885298967e-19	1	80	1248	1326	0.9876543209876544	STP	STP
8.A.9.1.2	685	WP_008767002.1	617	4.03e-13	78	314	99	331	37.8	TC	TC
8.A.46.1.1	551	WP_008767005.1	551	0.0	1	551	1	551	100.0	TC	TC
1.B.38.4.1	387	WP_008767006.1	387	6.2e-291	1	387	1	387	100.0	TC	TC
1.B.38.4.2	485	WP_008767007.1	485	0.0	1	485	1	485	100.0	TC	TC
S1_6	1361	WP_008767017.1	355	9.16e-56	594	864	41	335	83.1	SULFATLAS	Sulfatase
S1_19	563	WP_008767018.1	631	1.07e-90	305	559	23	283	41.4	SULFATLAS	Sulfatase
8.A.46.1.3	603	WP_008767020.1	671	4.7e-08	11	276	19	290	40.5	TC	TC
9.B.34.1.7	802	WP_008767023.1	1381	3.43e-19	313	646	858	1207	25.3	TC	TC
0035607	54	WP_008767023.1	1381	1.5757773382372172e-07	2	52	1324	1374	0.9444444444444444	TF	TF
Y_Y_Y	66	WP_008767023.1	1381	6.710421999067806e-18	2	65	745	808	0.9696969696969696	STP	STP
HisKA	64	WP_008767023.1	1381	9.386736047189276e-10	2	64	864	926	0.984375	STP	STP
HATPase_c	111	WP_008767023.1	1381	1.5685586291333566e-23	4	110	975	1085	0.963963963963964	STP	STP
Response_reg	112	WP_008767023.1	1381	2.3561968720432272e-27	1	112	1129	1240	1.0	STP	STP
HTH_18	81	WP_008767023.1	1381	1.1337826343393506e-16	2	81	1296	1376	0.9876543209876544	STP	STP
S1_7;S1_16	1829	WP_008767027.1	668	3.19e-169	1031	1660	17	646	94.3	SULFATLAS	Sulfatase
2.C.1.4.1	280	WP_008767028.1	283	1.7500000000000005e-110	1	280	1	283	100.0	TC	TC
1.B.14.6.17	1041	WP_008767031.1	1035	2.99e-68	27	1041	26	1035	97.6	TC	TC
0036286	54	WP_008767033.1	286	2.0435831718510868e-11	2	53	181	232	0.9629629629629628	TF	TF
HTH_18	81	WP_008767033.1	286	1.5180933997924162e-20	1	80	204	282	0.9876543209876544	STP	STP
S1_14	955	WP_008767035.1	547	4.68e-67	484	954	39	545	92.7	SULFATLAS	Sulfatase
S1_8	1114	WP_008767036.1	638	4.47e-50	489	1041	34	590	87.3	SULFATLAS	Sulfatase
S1_20	628	WP_008767049.1	778	1.15e-07	478	576	678	778	13.0	SULFATLAS	Sulfatase
M103.001	472	WP_008767052.1	513	0.0	1	472	31	502	92.0	PEPTIDASE	Peptidase
HisKA	64	WP_008767054.1	671	1.3898010616238134e-16	1	62	450	513	0.96875	STP	STP
HATPase_c	111	WP_008767054.1	671	7.340720937439635e-25	3	109	562	667	0.963963963963964	STP	STP
3.A.1.149.2	290	WP_008767082.1	295	8.51e-36	1	222	1	225	76.3	TC	TC
2.A.21.3.7	505	WP_008767085.1	495	2.2e-26	12	429	8	424	84.2	TC	TC
2.A.1.7.1	438	WP_008767090.1	418	2.62e-81	20	423	2	404	96.4	TC	TC
0036286	54	WP_008767092.1	381	2.34924331360492e-07	2	53	274	325	0.9629629629629628	TF	TF
0035607	54	WP_008767092.1	381	2.5573745743596354e-08	3	52	327	374	0.925925925925926	TF	TF
Peripla_BP_3	164	WP_008767092.1	381	2.7563414794238192e-30	1	164	108	267	1.0	STP	STP
HTH_18	81	WP_008767092.1	381	1.0979437374693383e-18	3	80	299	375	0.9629629629629628	STP	STP
2.A.1.1.55	464	WP_008767094.1	468	6.79e-94	19	462	6	463	97.9	TC	TC
1.B.14.6.17	1041	WP_008767096.1	1050	1.12e-109	10	1041	17	1050	98.5	TC	TC
S1_7	1217	WP_008767100.1	474	4.64e-76	25	487	19	474	96.2	SULFATLAS	Sulfatase
HTH_3	55	WP_008767134.1	108	1.7654118143783997e-08	1	51	23	72	0.9272727272727272	TF	TF
M20.016	343	WP_008767146.1	355	2e-246	1	343	1	343	96.6	PEPTIDASE	Peptidase
FecR	96	WP_008767176.1	400	1.4646405762252344e-16	6	94	195	284	0.9270833333333334	STP	STP
S1_7	1336	WP_008767181.1	327	6.44e-12	474	688	44	259	66.1	SULFATLAS	Sulfatase
S1_4	1043	WP_008767185.1	341	6.08e-98	729	1034	27	336	90.9	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_008767190.1	1067	9.44e-79	10	1041	22	1067	98.0	TC	TC
S1_7	862	WP_008767191.1	436	4.51e-56	32	398	55	421	84.2	SULFATLAS	Sulfatase
S1_7	862	WP_008767192.1	452	4.26e-58	32	400	70	438	81.6	SULFATLAS	Sulfatase
0036286	54	WP_008767195.1	293	1.3598841865776798e-07	4	53	189	238	0.925925925925926	TF	TF
0035607	54	WP_008767195.1	293	2.4482547500901733e-10	2	52	239	287	0.9444444444444444	TF	TF
AraC_binding	136	WP_008767195.1	293	8.297526078796925e-16	8	117	38	150	0.8088235294117647	STP	STP
HTH_18	81	WP_008767195.1	293	1.1482308759906742e-18	1	80	210	288	0.9876543209876544	STP	STP
S1_22	999	WP_008767197.1	1544	4.33e-65	489	803	27	343	20.5	SULFATLAS	Sulfatase
S1_27	4331	WP_008767198.1	402	1.67e-84	3095	3410	80	400	79.9	SULFATLAS	Sulfatase
S1_7	473	WP_008767199.1	473	0.0	1	473	1	473	100.0	SULFATLAS	Sulfatase
S1_14	853	WP_008767201.1	407	4.23e-122	472	842	24	395	91.4	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_008767205.1	1064	7.52e-93	11	1041	21	1064	98.1	TC	TC
S1_16	2160	WP_008767206.1	360	4.08e-65	1416	1755	23	360	93.9	SULFATLAS	Sulfatase
S1_22	1220	WP_008767207.1	604	1.05e-202	651	1206	34	588	91.9	SULFATLAS	Sulfatase
HTH_18	81	WP_008767227.1	303	2.8821633245115827e-18	1	81	221	300	1.0	STP	STP
2.A.6.2.23	532	WP_008767229.1	454	2.07e-45	3	474	2	452	99.3	TC	TC
S1_20	612	WP_008767236.1	897	4.36e-13	467	604	246	387	15.8	SULFATLAS	Sulfatase
S1_48	820	WP_008767238.1	315	1.31e-15	14	214	109	308	63.5	SULFATLAS	Sulfatase
1.B.14.6.1	1038	WP_008767240.1	988	4.39e-113	40	1038	42	988	95.9	TC	TC
2.A.7.6.3	337	WP_008767241.1	335	2.3800000000000003e-31	3	335	8	334	97.6	TC	TC
Fer4	24	WP_008767244.1	299	8.659771814571753e-05	3	23	78	98	0.875	STP	STP
HTH_AraC	42	WP_008767245.1	278	8.190756200648282e-09	7	42	236	272	0.8571428571428571	TF	TF
AraC_binding	136	WP_008767245.1	278	3.5682563952513904e-14	17	87	32	101	0.5220588235294118	STP	STP
HTH_18	81	WP_008767245.1	278	1.085276763293032e-14	11	80	204	272	0.8641975308641975	STP	STP
S1_6	1361	WP_008767248.1	460	1.2100000000000004e-59	573	856	19	309	63.3	SULFATLAS	Sulfatase
S1_16	2160	WP_008767250.1	980	4.33e-54	1417	1793	29	401	38.1	SULFATLAS	Sulfatase
8.A.46.1.5	545	WP_008767254.1	648	5.53e-05	418	495	501	585	13.1	TC	TC
1.B.14.6.17	1041	WP_008767255.1	1052	6.74e-80	41	1041	53	1052	95.1	TC	TC
FecR	96	WP_008767289.1	302	1.3508156619865457e-18	5	96	99	189	0.9583333333333334	STP	STP
2.A.19.5.2	319	WP_008767297.1	328	1.17e-56	11	312	9	320	95.1	TC	TC
S1_14	853	WP_008767299.1	415	3.36e-89	461	848	17	409	94.7	SULFATLAS	Sulfatase
1.B.38.1.10	570	WP_008767302.1	541	7.33e-16	63	557	69	528	85.0	TC	TC
S1_11	518	WP_008767323.1	518	0.0	1	518	1	518	100.0	SULFATLAS	Sulfatase
S1_16	508	WP_008767327.1	508	0.0	1	508	1	508	100.0	SULFATLAS	Sulfatase
S1_22	1220	WP_008767356.1	734	1.46e-176	651	1218	33	605	78.1	SULFATLAS	Sulfatase
S1_7	1185	WP_008767358.1	376	2.99e-44	860	1137	32	360	87.5	SULFATLAS	Sulfatase
S1_8	455	WP_008767366.1	455	0.0	1	455	1	455	100.0	SULFATLAS	Sulfatase
S1_15	508	WP_008767373.1	508	0.0	1	508	1	508	100.0	SULFATLAS	Sulfatase
0036286	54	WP_008767385.1	289	5.419854102499361e-09	3	53	184	234	0.9444444444444444	TF	TF
HTH_AraC	42	WP_008767385.1	289	1.4542658172017812e-08	6	40	247	282	0.8333333333333334	TF	TF
AraC_binding	136	WP_008767385.1	289	3.8001580741565575e-09	8	65	21	78	0.4264705882352941	STP	STP
HTH_18	81	WP_008767385.1	289	4.5190677311350085e-20	4	80	209	284	0.9506172839506172	STP	STP
2.A.7.3.47	280	WP_008767386.1	291	3.32e-09	9	271	10	289	96.2	TC	TC
1.A.30.1.3	261	WP_008767392.1	280	6.799999999999999e-23	106	253	123	265	51.1	TC	TC
S1_16	713	WP_008767407.1	223	2.02e-16	518	711	42	221	80.7	SULFATLAS	Sulfatase
2.C.1.4.3	320	WP_008767430.1	249	8.56e-30	207	320	118	234	47.0	TC	TC
S24.005	112	WP_008767434.1	236	1.28e-60	1	112	108	219	47.5	PEPTIDASE	Peptidase
1.D.194.1.1	172	WP_008767438.1	171	4.540000000000001e-21	45	150	5	118	66.7	TC	TC
GerE	57	WP_008767492.1	190	3.382324484490256e-05	10	43	137	170	0.5964912280701754	TF	TF
Sigma70_r2	71	WP_008767492.1	190	1.8157783519132555e-09	1	68	23	88	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008767492.1	190	8.71096752280619e-15	3	54	122	172	0.9629629629629628	STP	STP
1.B.14.6.17	1041	WP_008767514.1	1026	2.6e-80	8	1039	2	1024	99.7	TC	TC
1.B.38.1.10	570	WP_008767524.1	511	9.53e-20	70	570	85	511	83.6	TC	TC
2.A.6.2.25	503	WP_008767546.1	461	1.29e-33	35	493	9	458	97.6	TC	TC
2.A.6.2.22	1040	WP_008767547.1	1071	3.71e-228	6	1029	6	1047	97.3	TC	TC
1.B.38.1.10	570	WP_008767552.1	679	5.55e-07	296	570	372	675	44.8	TC	TC
1.B.14.6.17	1041	WP_008767553.1	1027	9.38e-88	27	1040	25	1026	97.6	TC	TC
4.D.1.1.15	574	WP_008767570.1	336	9.31e-13	166	267	6	108	30.7	TC	TC
Nitroreductase	170	WP_008767596.1	200	6.089599565886816e-17	2	169	10	178	0.9882352941176472	STP	STP
SKI	158	WP_008767597.1	175	1.839471607923705e-47	1	157	10	169	0.9936708860759492	STP	STP
M95.UPW	63	WP_008767602.1	232	2.51e-15	2	55	154	207	23.3	PEPTIDASE	Peptidase
3.A.10.1.10	734	WP_008767612.1	734	0.0	1	734	1	734	100.0	TC	TC
I39.UPW	176	WP_008767619.1	905	2.32e-10	1	101	44	145	11.3	PEPTIDASE	Peptidase
S1_22	979	WP_008767655.1	365	2.37e-47	527	791	83	360	76.2	SULFATLAS	Sulfatase
S1_14	670	WP_008767657.1	449	3.26e-39	491	665	25	206	40.5	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_008767663.1	1039	4.26e-91	5	1039	2	1037	99.7	TC	TC
ATPase_2	233	WP_008767666.1	449	9.045334712485973e-18	1	231	3	209	0.9914163090128756	STP	STP
S1_4	561	WP_008767669.1	561	0.0	1	561	1	561	100.0	SULFATLAS	Sulfatase
S1_22	453	WP_008767670.1	453	0.0	1	453	1	453	100.0	SULFATLAS	Sulfatase
1.B.38.1.10	570	WP_008767672.1	682	4.59e-05	423	570	521	678	23.2	TC	TC
1.B.14.6.17	1041	WP_008767673.1	1046	3.55e-88	5	1039	1	1044	99.8	TC	TC
1.B.38.1.10	570	WP_008767681.1	688	6.75e-06	356	570	448	684	34.4	TC	TC
9.B.20.4.1	230	WP_008767684.1	223	6.92e-63	21	227	16	222	92.8	TC	TC
1.B.14.6.17	1041	WP_008767691.1	1040	1.02e-89	27	1039	22	1038	97.8	TC	TC
S1_4	1386	WP_008767695.1	837	1.91e-163	590	1206	220	831	73.1	SULFATLAS	Sulfatase
S1_22	1037	WP_008767698.1	370	2.7099999999999996e-60	467	799	20	364	93.2	SULFATLAS	Sulfatase
2.A.127.1.5	619	WP_008767705.1	611	2.25e-106	11	619	12	611	98.2	TC	TC
PALP	294	WP_008767706.1	316	8.111704219178838e-71	2	294	9	297	0.9965986394557824	STP	STP
0041150	134	WP_008767710.1	162	2.833708107056702e-27	3	133	14	143	0.9776119402985076	TF	TF
S1_17	1162	WP_008767711.1	438	1.5399999999999999e-69	593	1012	18	438	96.1	SULFATLAS	Sulfatase
Sigma70_r2	71	WP_008767733.1	182	1.9089948537455212e-16	2	69	25	90	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008767733.1	182	6.265954287541527e-14	2	54	123	175	0.9814814814814816	STP	STP
9.B.34.1.7	802	WP_008767749.1	616	1.18e-27	324	548	392	613	36.0	TC	TC
S1_7	2094	WP_008767763.1	954	8.05e-104	357	1098	170	836	69.9	SULFATLAS	Sulfatase
S1_7	1217	WP_008767764.1	572	1.32e-77	13	487	12	570	97.7	SULFATLAS	Sulfatase
1.B.14.6.2	1125	WP_008767769.1	1101	1.78e-103	16	1125	16	1101	98.6	TC	TC
8.A.46.2.1	514	WP_008767770.1	668	1.64e-10	14	297	13	298	42.8	TC	TC
1.B.38.1.10	570	WP_008767780.1	570	0.0	1	570	1	570	100.0	TC	TC
S1_7	1191	WP_008767782.1	610	4.27e-53	659	1077	46	460	68.0	SULFATLAS	Sulfatase
PfkB	302	WP_008767783.1	295	1.3907528404835024e-37	33	300	20	287	0.8874172185430463	STP	STP
3.A.1.12.9	450	WP_008767787.1	408	5.399999999999999e-138	4	382	1	381	93.4	TC	TC
Fer4	24	WP_008767789.1	1185	1.7545416784414238e-05	1	23	683	705	0.9583333333333334	STP	STP
2.A.114.1.4	483	WP_008767795.1	476	1.62e-155	1	463	1	469	98.5	TC	TC
C56.972	117	WP_008767801.1	1234	6.110000000000001e-73	1	117	993	1109	9.5	PEPTIDASE	Peptidase
2.A.76.1.6	202	WP_008767802.1	217	1.7e-16	5	160	13	170	72.8	TC	TC
Sigma70_r4_2	54	WP_008767805.1	196	1.253092471545039e-11	3	54	125	176	0.9629629629629628	STP	STP
NTP_transf_2	95	WP_008767829.1	97	1.5635369497112145e-12	4	80	11	83	0.8105263157894737	STP	STP
1.D.194.1.2	150	WP_008767830.1	137	1.43e-13	46	136	33	126	68.6	TC	TC
1.B.14.6.17	1041	WP_008767846.1	1064	1.2e-104	27	1041	50	1064	95.4	TC	TC
Nitroreductase	170	WP_008767848.1	178	3.619741348719468e-07	80	170	64	152	0.5352941176470588	STP	STP
HhH-GPD	108	WP_008767855.1	225	2.598262864608708e-20	1	107	35	171	0.9907407407407408	STP	STP
1.B.14.6.17	1041	WP_008767895.1	1119	4.3e-89	4	1041	7	1119	99.5	TC	TC
8.A.46.3.4	674	WP_008767896.1	605	1.18e-41	5	632	1	604	99.8	TC	TC
GerE	57	WP_008767907.1	187	1.4459916578497885e-06	16	42	146	172	0.4736842105263157	TF	TF
Sigma70_r2	71	WP_008767907.1	187	3.8177316876284423e-13	2	67	25	88	0.9295774647887324	STP	STP
Sigma70_r4_2	54	WP_008767907.1	187	9.628759337613516e-15	5	52	126	173	0.8888888888888888	STP	STP
M20.UPC	484	WP_008767909.1	486	0.0	1	484	2	485	99.6	PEPTIDASE	Peptidase
AAA	132	WP_008767911.1	619	1.5234267294117482e-12	2	126	43	174	0.946969696969697	STP	STP
PspC	53	WP_008767912.1	78	1.636145831821595e-26	1	53	5	63	1.0	TF	TF
5.B.3.1.1	346	WP_008767915.1	460	1.71e-63	25	323	140	447	67.0	TC	TC
9.B.14.3.3	353	WP_008767916.1	261	3.8e-32	179	353	97	258	62.1	TC	TC
3.A.5.1.1	453	WP_008767918.1	440	6.870000000000001e-148	1	443	1	439	99.8	TC	TC
HisKA	64	WP_008767920.1	655	3.1215623178480704e-15	2	63	442	507	0.96875	STP	STP
9.A.8.1.13	827	WP_008767925.1	828	0.0	1	827	1	828	100.0	TC	TC
Glyoxalase	128	WP_008767940.1	126	8.525182232620463e-08	2	128	7	121	0.9921875	STP	STP
Peptidase_M23	96	WP_008767962.1	550	3.800416355358849e-05	2	65	48	113	0.6666666666666666	STP	STP
M23.UPB	181	WP_008767962.1	550	7.04e-130	1	181	1	181	32.9	PEPTIDASE	Peptidase
C69.UPW	488	WP_008767963.1	545	0.0	1	488	22	509	89.5	PEPTIDASE	Peptidase
3.A.1.211.25	639	WP_008767969.1	532	1.98e-44	12	516	11	530	97.7	TC	TC
8.A.3.3.4	815	WP_009039946.1	779	1.43e-63	11	772	9	750	95.3	TC	TC
9.B.146.1.7	367	WP_009039951.1	340	2.85e-05	26	304	21	280	76.5	TC	TC
Fer4	24	WP_009039964.1	400	6.6715695681334944e-06	1	20	37	56	0.8333333333333334	STP	STP
1.B.14.6.17	1041	WP_009039975.1	1087	1.61e-78	27	1007	24	1042	93.7	TC	TC
3.A.23.1.1	530	WP_009039983.1	432	8.22e-59	195	440	129	374	56.9	TC	TC
HTH_8	42	WP_009039983.1	432	3.844343683430887e-18	6	42	393	429	0.8809523809523809	TF	TF
Response_reg	112	WP_009039983.1	432	6.979889889498692e-21	1	111	4	113	0.9910714285714286	STP	STP
HTH_8	42	WP_009039983.1	432	3.844343683430887e-18	6	42	393	429	0.8809523809523809	STP	STP
Fer4	24	WP_009127818.1	220	5.600885955713346e-05	8	24	163	179	0.7083333333333334	STP	STP
0043707	64	WP_010535380.1	129	2.1273916841289787e-10	3	60	14	71	0.90625	TF	TF
ArsD	123	WP_010538088.1	108	9.590612755850121e-42	1	103	1	103	0.8373983739837398	STP	STP
3.A.2.3.3	589	WP_010538526.1	585	3.8499999999999997e-175	4	576	3	585	99.7	TC	TC
GntR	64	WP_010538531.1	123	7.808681904269734e-12	2	64	10	72	0.984375	TF	TF
S01.UPC	351	WP_010538536.1	511	3.7e-238	1	351	119	469	68.7	PEPTIDASE	Peptidase
3.A.1.7.1	257	WP_010538553.1	252	8.91e-107	10	257	5	252	98.4	TC	TC
3.A.1.7.3	297	WP_010538554.1	291	8.55e-46	43	294	32	282	86.3	TC	TC
SBP_bac_1	315	WP_010538556.1	270	4.122574793146648e-07	14	315	37	259	0.9587301587301588	STP	STP
3.A.1.122.19	231	WP_011107085.1	83	2.31e-13	146	219	5	76	86.7	TC	TC
3.A.1.135.5	598	WP_011107086.1	476	5.740000000000001e-32	111	483	98	468	77.9	TC	TC
3.A.7.14.1	653	WP_011107104.1	834	7.41e-09	142	598	333	759	51.2	TC	TC
CbiA	128	WP_011107109.1	253	1.857134231504055e-12	2	121	9	214	0.9375	STP	STP
3.A.7.7.1	700	WP_011107114.1	693	2.8100000000000006e-86	5	699	4	684	98.3	TC	TC
2.A.119.1.5	297	WP_011107120.1	301	6.01e-90	3	294	1	299	99.3	TC	TC
2.A.59.1.6	357	WP_011107122.1	348	5.58e-180	7	353	1	347	99.7	TC	TC
3.A.4.1.1	583	WP_011107124.1	570	1.8700000000000002e-167	6	565	10	565	97.5	TC	TC
ArsD	123	WP_011107125.1	108	6.381835046577614e-42	1	103	1	103	0.8373983739837398	STP	STP
2.A.131.1.5	236	WP_011107126.1	235	1.85e-67	1	230	1	232	98.7	TC	TC
S1_27	4331	WP_011107138.1	406	5.75e-106	3095	3410	84	400	78.1	SULFATLAS	Sulfatase
1.A.112.2.3	452	WP_011107140.1	429	2.4e-55	32	446	9	425	97.2	TC	TC
M48.UPC	192	WP_011107141.1	260	4.37e-130	1	192	56	247	73.8	PEPTIDASE	Peptidase
1.B.14.6.5	792	WP_011107142.1	792	0.0	1	792	1	792	100.0	TC	TC
S41.UNA	225	WP_011107144.1	484	4.4600000000000005e-156	1	225	220	444	46.5	PEPTIDASE	Peptidase
NTP_transf_2	95	WP_011107149.1	99	7.617077004916954e-15	8	87	14	89	0.8421052631578947	STP	STP
M43.UPW	208	WP_011107150.1	427	9.730000000000001e-154	1	208	125	332	48.7	PEPTIDASE	Peptidase
B12-binding_2	75	WP_011107153.1	915	1.6548709901455304e-23	1	74	658	731	0.9866666666666668	STP	STP
S1_27	4331	WP_011107153.1	915	0.0	1	812	52	914	94.3	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_011107158.1	1146	5.06e-147	30	1039	126	1144	88.9	TC	TC
2.A.1.4.6	455	WP_011107160.1	448	7.200000000000001e-64	24	406	27	395	82.4	TC	TC
1.B.14.6.16	1036	WP_011107165.1	980	2.14e-182	25	1036	28	980	97.2	TC	TC
8.A.46.3.5	503	WP_011107166.1	511	5.71e-20	48	487	48	493	87.3	TC	TC
Sigma70_r2	71	WP_011107186.1	169	4.1163294367560146e-17	2	69	20	85	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_011107186.1	169	3.9794165443250266e-13	2	54	112	163	0.9814814814814816	STP	STP
SBP_bac_3	225	WP_011107201.1	279	2.5737275518095835e-35	2	224	52	277	0.9911111111111112	STP	STP
1.B.14.15.2	776	WP_011107202.1	680	1.77e-155	8	776	9	680	98.8	TC	TC
S1_22	825	WP_011107212.1	379	2.43e-100	472	822	27	376	92.3	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_011107217.1	1049	3.48e-76	8	1041	16	1049	98.6	TC	TC
1.B.14.6.17	1041	WP_011107218.1	1027	4.0400000000000004e-103	8	1041	2	1027	99.9	TC	TC
9.B.238.3.1	568	WP_011107220.1	1420	2.93e-34	196	556	903	1275	26.3	TC	TC
HTH_AraC	42	WP_011107220.1	1420	1.0242191421527621e-10	1	42	1375	1417	1.0	TF	TF
Reg_prop	24	WP_011107220.1	1420	1.4209732084803935e-06	1	24	606	629	1.0	STP	STP
Y_Y_Y	66	WP_011107220.1	1420	4.415570576067618e-19	1	65	739	803	0.9848484848484848	STP	STP
HisKA	64	WP_011107220.1	1420	9.682154411173822e-10	4	64	905	967	0.953125	STP	STP
HATPase_c	111	WP_011107220.1	1420	1.0964337948774236e-23	2	110	1014	1133	0.981981981981982	STP	STP
Response_reg	112	WP_011107220.1	1420	2.6428725854686947e-25	1	112	1169	1280	1.0	STP	STP
HTH_18	81	WP_011107220.1	1420	1.3429784750392573e-18	2	80	1336	1417	0.9753086419753086	STP	STP
9.B.18.2.2	640	WP_011107228.1	641	2.02e-108	169	578	173	612	68.6	TC	TC
9.B.18.2.4	355	WP_011107230.1	357	2.63e-30	4	331	13	346	93.6	TC	TC
9.B.18.2.2	640	WP_011107231.1	349	1.54e-43	280	551	7	275	77.1	TC	TC
1.B.18.3.3	263	WP_011107248.1	264	2.38e-27	10	262	11	264	96.2	TC	TC
S1_11	2208	WP_011107257.1	201	1.0699999999999999e-53	716	889	12	186	87.1	SULFATLAS	Sulfatase
S1_11	2208	WP_011107258.1	485	8.85e-146	1173	1593	8	437	88.7	SULFATLAS	Sulfatase
TPR_1	34	WP_011107261.1	683	6.5122065541896565e-06	3	34	92	123	0.9411764705882352	STP	STP
TPR_1	34	WP_011107261.1	683	1.0360876757429891e-09	2	34	604	636	0.9705882352941176	STP	STP
Fer4	24	WP_011107264.1	256	3.763949212667573e-06	6	24	192	210	0.7916666666666666	STP	STP
2.A.29.14.11	1149	WP_011107267.1	730	1.49e-119	416	1128	27	725	95.8	TC	TC
1.B.14.6.17	1041	WP_011107268.1	1039	2.8e-84	41	1041	63	1039	94.0	TC	TC
S1_16	982	WP_011107274.1	670	1.95e-21	109	399	84	311	34.0	SULFATLAS	Sulfatase
S1_16	982	WP_011107277.1	774	1.55e-168	38	556	27	550	67.7	SULFATLAS	Sulfatase
S1_16	982	WP_011107278.1	691	2.21e-131	34	531	24	510	70.5	SULFATLAS	Sulfatase
S1_20	1760	WP_011107279.1	839	1.2799999999999999e-126	4	817	3	819	97.4	SULFATLAS	Sulfatase
SIS	131	WP_011107285.1	197	8.621535705126054e-07	54	105	114	164	0.3969465648854962	STP	STP
8.A.3.3.4	815	WP_011107290.1	812	8.14e-69	17	784	19	784	94.3	TC	TC
1.B.14.6.1	1038	WP_011107291.1	914	2.36e-87	117	1038	32	914	96.6	TC	TC
8.A.46.1.1	551	WP_011107292.1	577	7.23e-20	74	550	98	577	83.2	TC	TC
LacI	46	WP_011107293.1	354	1.0746753177285047e-16	2	46	10	54	0.9782608695652174	TF	TF
Peripla_BP_1	279	WP_011107293.1	354	2.90709825963487e-07	4	191	69	268	0.6738351254480287	STP	STP
1.B.14.10.1	646	WP_011107297.1	715	3.47e-96	45	635	111	698	82.2	TC	TC
M14.UNB	87	WP_011107297.1	715	2.68e-49	1	87	20	106	12.2	PEPTIDASE	Peptidase
S1_16	982	WP_011107301.1	767	8.97e-92	36	546	24	537	67.0	SULFATLAS	Sulfatase
TetR_N	47	WP_011107302.1	202	9.374518238876027e-17	1	45	12	56	0.9574468085106383	STP	STP
3.A.1.135.11	596	WP_011107303.1	609	4.79e-133	12	591	16	601	96.2	TC	TC
3.A.1.135.11	581	WP_011107304.1	576	5.3e-131	12	579	7	574	98.6	TC	TC
PALP	294	WP_011107308.1	394	7.471870329473651e-48	4	294	56	379	0.9897959183673468	STP	STP
2.A.47.4.8	610	WP_011107313.1	619	2.68e-119	12	610	8	619	98.9	TC	TC
C44.UNW	224	WP_011107317.1	559	3.05e-162	1	224	2	225	40.1	PEPTIDASE	Peptidase
C44.003	368	WP_011107318.1	1536	1.16e-254	1	368	35	402	24.0	PEPTIDASE	Peptidase
C26.UPW	350	WP_011107319.1	388	2.14e-233	1	350	6	384	97.7	PEPTIDASE	Peptidase
HTH_18	81	WP_011107322.1	297	4.792857074241321e-18	1	80	218	296	0.9876543209876544	STP	STP
3.A.1.105.15	578	WP_011107325.1	489	1.95e-120	22	567	22	480	93.9	TC	TC
